NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_CELLULAR_OXIDANT_DETOXIFICATION	GOBP_CELLULAR_OXIDANT_DETOXIFICATION		95	0.3090989	1.1664593	0.14561027	1.0	1.0	5370	tags=37%, list=29%, signal=52%	
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		134	0.28603026	1.1644614	0.19067797	1.0	1.0	3764	tags=30%, list=21%, signal=37%	
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		134	0.30240306	1.1629938	0.21350762	1.0	1.0	3942	tags=28%, list=22%, signal=35%	
GOBP_VASOCONSTRICTION	GOBP_VASOCONSTRICTION		75	0.32654327	1.1610194	0.16458334	1.0	1.0	1967	tags=20%, list=11%, signal=22%	
GOBP_REGULATION_OF_VASOCONSTRICTION	GOBP_REGULATION_OF_VASOCONSTRICTION		57	0.33901247	1.1605614	0.18562874	1.0	1.0	2718	tags=25%, list=15%, signal=29%	
GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT		142	0.2678556	1.1603236	0.18709677	1.0	1.0	4755	tags=32%, list=26%, signal=43%	
GOBP_MYOFIBRIL_ASSEMBLY	GOBP_MYOFIBRIL_ASSEMBLY		58	0.3234682	1.156055	0.21956521	1.0	1.0	3174	tags=34%, list=17%, signal=42%	
GOBP_NEPHRON_MORPHOGENESIS	GOBP_NEPHRON_MORPHOGENESIS		68	0.36383405	1.1524915	0.252588	1.0	1.0	3743	tags=38%, list=21%, signal=48%	
GOBP_ICOSANOID_TRANSPORT	GOBP_ICOSANOID_TRANSPORT		50	0.3529039	1.1515819	0.20299146	1.0	1.0	3166	tags=28%, list=17%, signal=34%	
GOBP_MESODERM_DEVELOPMENT	GOBP_MESODERM_DEVELOPMENT		111	0.3170901	1.1495835	0.20787746	1.0	1.0	3739	tags=31%, list=20%, signal=38%	
GOBP_REGULATION_OF_TUBE_SIZE	GOBP_REGULATION_OF_TUBE_SIZE		121	0.2990337	1.1483396	0.14957266	1.0	1.0	2157	tags=19%, list=12%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT		127	0.30047473	1.1448327	0.2196162	1.0	1.0	3942	tags=29%, list=22%, signal=37%	
GOBP_CELLULAR_RESPONSE_TO_CAMP	GOBP_CELLULAR_RESPONSE_TO_CAMP		52	0.30464205	1.142927	0.18965517	1.0	1.0	1794	tags=21%, list=10%, signal=23%	
GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM		138	0.24825123	1.1420088	0.11564626	1.0	1.0	2773	tags=22%, list=15%, signal=25%	
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS		97	0.3310451	1.1408479	0.2658228	1.0	1.0	3178	tags=27%, list=17%, signal=32%	
GOBP_RENAL_SYSTEM_PROCESS	GOBP_RENAL_SYSTEM_PROCESS		111	0.3001995	1.1400875	0.20464136	1.0	1.0	3044	tags=25%, list=17%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION		62	0.3835895	1.136176	0.28600407	1.0	1.0	1561	tags=23%, list=9%, signal=25%	
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION	GOBP_PROTEIN_N_LINKED_GLYCOSYLATION		72	0.26638675	1.1347357	0.23260437	1.0	1.0	3144	tags=21%, list=17%, signal=25%	
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS		50	0.3371316	1.1343688	0.21458334	1.0	1.0	2266	tags=20%, list=12%, signal=23%	
GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS		58	0.33055872	1.1313267	0.23353294	1.0	1.0	3403	tags=28%, list=19%, signal=34%	
GOBP_NEURAL_CREST_CELL_MIGRATION	GOBP_NEURAL_CREST_CELL_MIGRATION		54	0.35517722	1.1307256	0.27548808	1.0	1.0	3599	tags=33%, list=20%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS		52	0.35630012	1.130517	0.22172949	1.0	1.0	2653	tags=27%, list=15%, signal=31%	
GOBP_RESPONSE_TO_AXON_INJURY	GOBP_RESPONSE_TO_AXON_INJURY		71	0.2731476	1.1300526	0.20861678	1.0	1.0	3806	tags=23%, list=21%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT		112	0.31139392	1.1272719	0.2744681	1.0	1.0	3942	tags=29%, list=22%, signal=36%	
GOBP_REGULATION_OF_CELL_SIZE	GOBP_REGULATION_OF_CELL_SIZE		163	0.24107322	1.1272166	0.22717622	1.0	1.0	3985	tags=28%, list=22%, signal=36%	
GOBP_CELL_MATURATION	GOBP_CELL_MATURATION		162	0.266753	1.1268919	0.2106383	1.0	1.0	2337	tags=20%, list=13%, signal=22%	
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS	GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS		114	0.34525397	1.1262579	0.28787878	1.0	1.0	3662	tags=32%, list=20%, signal=40%	
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS		113	0.3243159	1.1255751	0.28601253	1.0	1.0	1983	tags=19%, list=11%, signal=22%	
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		161	0.27667248	1.1234562	0.20787746	1.0	1.0	2782	tags=20%, list=15%, signal=24%	
GOBP_RESPONSE_TO_ACTIVITY	GOBP_RESPONSE_TO_ACTIVITY		69	0.32201618	1.1233026	0.27967808	1.0	1.0	3068	tags=28%, list=17%, signal=33%	
GOBP_LYSOSOME_LOCALIZATION	GOBP_LYSOSOME_LOCALIZATION		69	0.3418107	1.122842	0.27272728	1.0	1.0	5078	tags=39%, list=28%, signal=54%	
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE		142	0.2920141	1.1226302	0.2746331	1.0	1.0	1983	tags=18%, list=11%, signal=20%	
GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY		162	0.29830635	1.1225365	0.25784755	1.0	1.0	3359	tags=26%, list=18%, signal=31%	
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS		68	0.3357382	1.1211898	0.24053451	1.0	1.0	3389	tags=29%, list=19%, signal=36%	
GOBP_MUSCLE_FIBER_DEVELOPMENT	GOBP_MUSCLE_FIBER_DEVELOPMENT		52	0.3195612	1.1169405	0.24034335	1.0	1.0	3904	tags=35%, list=21%, signal=44%	
GOBP_NEUROTRANSMITTER_SECRETION	GOBP_NEUROTRANSMITTER_SECRETION		148	0.29539275	1.1136769	0.30603448	1.0	1.0	4584	tags=37%, list=25%, signal=49%	
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		94	0.3244587	1.1117854	0.2866521	1.0	1.0	4744	tags=33%, list=26%, signal=44%	
GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS	GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS		51	0.31563416	1.1117302	0.264	1.0	1.0	2339	tags=25%, list=13%, signal=29%	
GOBP_LIMBIC_SYSTEM_DEVELOPMENT	GOBP_LIMBIC_SYSTEM_DEVELOPMENT		94	0.31759056	1.1114686	0.2826087	1.0	1.0	3680	tags=31%, list=20%, signal=38%	
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT	GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT		53	0.3654869	1.111435	0.33264887	1.0	1.0	4694	tags=42%, list=26%, signal=56%	
GOBP_MONOAMINE_TRANSPORT	GOBP_MONOAMINE_TRANSPORT		76	0.35789084	1.1104809	0.31501058	1.0	1.0	5314	tags=54%, list=29%, signal=76%	
GOBP_DORSAL_VENTRAL_PATTERN_FORMATION	GOBP_DORSAL_VENTRAL_PATTERN_FORMATION		77	0.35398915	1.1104082	0.2983539	1.0	1.0	5669	tags=48%, list=31%, signal=69%	
GOBP_RESPONSE_TO_CATECHOLAMINE	GOBP_RESPONSE_TO_CATECHOLAMINE		104	0.29435673	1.1094388	0.2672414	1.0	1.0	5231	tags=39%, list=29%, signal=55%	
GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS	GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS		99	0.30045146	1.1092515	0.27171493	1.0	1.0	4584	tags=36%, list=25%, signal=48%	
GOBP_EYE_MORPHOGENESIS	GOBP_EYE_MORPHOGENESIS		140	0.3083029	1.1085901	0.2760085	1.0	1.0	2312	tags=21%, list=13%, signal=24%	
GOBP_GLUCOSE_METABOLIC_PROCESS	GOBP_GLUCOSE_METABOLIC_PROCESS		196	0.2706964	1.1053151	0.27578947	1.0	1.0	4618	tags=30%, list=25%, signal=40%	
GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION		63	0.30512854	1.1021281	0.2826923	1.0	1.0	3584	tags=27%, list=20%, signal=33%	
GOBP_RESPONSE_TO_ALKALOID	GOBP_RESPONSE_TO_ALKALOID		98	0.282409	1.1010355	0.3075269	1.0	1.0	2822	tags=24%, list=15%, signal=29%	
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE		150	0.2748924	1.0974058	0.31440163	1.0	1.0	4564	tags=34%, list=25%, signal=45%	
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS		96	0.25800958	1.0966018	0.29882812	1.0	1.0	3657	tags=25%, list=20%, signal=31%	
GOBP_SPECIFICATION_OF_SYMMETRY	GOBP_SPECIFICATION_OF_SYMMETRY		123	0.28977576	1.0958443	0.3004292	1.0	1.0	2571	tags=21%, list=14%, signal=24%	
GOBP_PROTEIN_HOMOTETRAMERIZATION	GOBP_PROTEIN_HOMOTETRAMERIZATION		54	0.2853987	1.0946217	0.30786517	1.0	1.0	3505	tags=28%, list=19%, signal=34%	
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION	GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION		50	0.38208598	1.0941477	0.35920176	1.0	1.0	4413	tags=32%, list=24%, signal=42%	
GOBP_DIENCEPHALON_DEVELOPMENT	GOBP_DIENCEPHALON_DEVELOPMENT		67	0.4005427	1.0931782	0.3706004	1.0	1.0	2637	tags=36%, list=14%, signal=42%	
GOBP_PROTEIN_HOMOOLIGOMERIZATION	GOBP_PROTEIN_HOMOOLIGOMERIZATION		172	0.25205588	1.0914308	0.27021277	1.0	1.0	3505	tags=25%, list=19%, signal=31%	
GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION	GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION		58	0.32147384	1.0896724	0.32	1.0	1.0	5246	tags=43%, list=29%, signal=60%	
GOBP_KIDNEY_MORPHOGENESIS	GOBP_KIDNEY_MORPHOGENESIS		84	0.32112402	1.087371	0.30590716	1.0	1.0	3743	tags=33%, list=21%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION		84	0.30843425	1.0870913	0.28444445	1.0	1.0	2427	tags=25%, list=13%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY		68	0.3053297	1.0866289	0.30368763	1.0	1.0	3356	tags=29%, list=18%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION		186	0.27874082	1.0848277	0.31144068	1.0	1.0	4962	tags=33%, list=27%, signal=45%	
GOBP_METANEPHROS_DEVELOPMENT	GOBP_METANEPHROS_DEVELOPMENT		80	0.35196963	1.084405	0.32704404	1.0	1.0	3080	tags=31%, list=17%, signal=37%	
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS		75	0.32406774	1.0831741	0.33982685	1.0	1.0	3958	tags=33%, list=22%, signal=42%	
GOBP_DETECTION_OF_ABIOTIC_STIMULUS	GOBP_DETECTION_OF_ABIOTIC_STIMULUS		135	0.26377222	1.0829164	0.2918455	1.0	1.0	5263	tags=39%, list=29%, signal=54%	
GOBP_BONE_DEVELOPMENT	GOBP_BONE_DEVELOPMENT		185	0.2444101	1.0824761	0.25386313	1.0	1.0	3537	tags=23%, list=19%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY		89	0.3148224	1.0817596	0.3180873	1.0	1.0	5740	tags=42%, list=31%, signal=60%	
GOBP_REGULATION_OF_HEART_RATE	GOBP_REGULATION_OF_HEART_RATE		90	0.3024615	1.0815942	0.32409382	1.0	1.0	3499	tags=31%, list=19%, signal=38%	
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY		77	0.33372796	1.0804216	0.35053763	1.0	1.0	5871	tags=51%, list=32%, signal=74%	
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION		58	0.2796532	1.0792947	0.2936345	1.0	1.0	1880	tags=17%, list=10%, signal=19%	
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE		56	0.3933557	1.0787426	0.35926774	1.0	1.0	3225	tags=32%, list=18%, signal=39%	
GOBP_LOCALIZATION_WITHIN_MEMBRANE	GOBP_LOCALIZATION_WITHIN_MEMBRANE		72	0.29093456	1.0782082	0.29782608	1.0	1.0	5579	tags=46%, list=31%, signal=66%	
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		191	0.2395712	1.0761693	0.25267667	1.0	1.0	3356	tags=23%, list=18%, signal=28%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING		92	0.29250166	1.0755229	0.35826772	1.0	1.0	2981	tags=22%, list=16%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY		58	0.32069397	1.0749679	0.37029287	1.0	1.0	5314	tags=40%, list=29%, signal=56%	
GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS		100	0.2848513	1.0736679	0.31991526	1.0	1.0	2024	tags=18%, list=11%, signal=20%	
GOBP_SENSORY_PERCEPTION_OF_PAIN	GOBP_SENSORY_PERCEPTION_OF_PAIN		98	0.32652578	1.0731149	0.3225108	1.0	1.0	5240	tags=42%, list=29%, signal=58%	
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL		72	0.2852879	1.0706962	0.31198347	1.0	1.0	3882	tags=26%, list=21%, signal=33%	
GOBP_ODONTOGENESIS	GOBP_ODONTOGENESIS		119	0.31331947	1.0695845	0.33115467	1.0	1.0	2801	tags=25%, list=15%, signal=30%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY		77	0.3571507	1.06942	0.33864543	1.0	1.0	2877	tags=29%, list=16%, signal=34%	
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL		128	0.32871628	1.0685908	0.35331905	1.0	1.0	5328	tags=41%, list=29%, signal=58%	
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS		63	0.27623618	1.066418	0.34615386	1.0	1.0	5656	tags=49%, list=31%, signal=71%	
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		128	0.27520832	1.0662751	0.33966243	1.0	1.0	2437	tags=20%, list=13%, signal=23%	
GOBP_CERAMIDE_METABOLIC_PROCESS	GOBP_CERAMIDE_METABOLIC_PROCESS		100	0.27433038	1.0661348	0.32	1.0	1.0	4155	tags=29%, list=23%, signal=37%	
GOBP_SPERMATID_DIFFERENTIATION	GOBP_SPERMATID_DIFFERENTIATION		154	0.24831289	1.062853	0.2897196	1.0	1.0	4316	tags=28%, list=24%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT		162	0.26037973	1.0624541	0.33039647	1.0	1.0	2437	tags=20%, list=13%, signal=23%	
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	GOBP_ACTIN_MEDIATED_CELL_CONTRACTION		112	0.2725116	1.0622766	0.32751092	1.0	1.0	3942	tags=32%, list=22%, signal=41%	
GOBP_STRIATED_MUSCLE_CONTRACTION	GOBP_STRIATED_MUSCLE_CONTRACTION		161	0.25458202	1.0602946	0.34429824	1.0	1.0	4425	tags=33%, list=24%, signal=43%	
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		191	0.24379373	1.0581095	0.35053763	1.0	1.0	4028	tags=27%, list=22%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION		79	0.28457645	1.0574502	0.35051546	1.0	1.0	3567	tags=25%, list=20%, signal=31%	
GOBP_BONE_MORPHOGENESIS	GOBP_BONE_MORPHOGENESIS		90	0.2965427	1.0534532	0.35682818	1.0	1.0	2946	tags=23%, list=16%, signal=28%	
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT		182	0.26454896	1.0504683	0.3617021	1.0	1.0	3741	tags=27%, list=20%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION		55	0.30708075	1.0500234	0.3398693	1.0	1.0	2305	tags=22%, list=13%, signal=25%	
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION	GOBP_PROTEIN_O_LINKED_GLYCOSYLATION		101	0.23936185	1.0497245	0.34736842	1.0	1.0	2535	tags=18%, list=14%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH	GOBP_NEGATIVE_REGULATION_OF_NEURON_DEATH		186	0.24773324	1.0474099	0.3243243	1.0	1.0	3486	tags=25%, list=19%, signal=31%	
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM		96	0.30788437	1.046446	0.3377193	1.0	1.0	3225	tags=27%, list=18%, signal=33%	
GOBP_HORMONE_BIOSYNTHETIC_PROCESS	GOBP_HORMONE_BIOSYNTHETIC_PROCESS		68	0.3647188	1.0462829	0.4202586	1.0	1.0	2379	tags=28%, list=13%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	GOBP_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION		92	0.27654368	1.0458474	0.35083532	1.0	1.0	3415	tags=24%, list=19%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS		94	0.2568181	1.0407478	0.41650295	1.0	1.0	3765	tags=26%, list=21%, signal=32%	
GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION		79	0.28960258	1.0403796	0.40163934	1.0	1.0	5725	tags=44%, list=31%, signal=64%	
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC		66	0.33788148	1.0395107	0.41019955	1.0	1.0	1390	tags=18%, list=8%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY		61	0.27890664	1.0380579	0.38535646	1.0	1.0	3549	tags=26%, list=19%, signal=32%	
GOBP_REGULATION_OF_EXOCYTOSIS	GOBP_REGULATION_OF_EXOCYTOSIS		185	0.24372974	1.0368577	0.37554586	1.0	1.0	4061	tags=30%, list=22%, signal=38%	
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	GOBP_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH		60	0.2749681	1.0365198	0.38742393	1.0	1.0	2276	tags=22%, list=12%, signal=25%	
GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY		71	0.25886497	1.034798	0.38771185	1.0	1.0	1828	tags=17%, list=10%, signal=19%	
GOBP_CALCIUM_MEDIATED_SIGNALING	GOBP_CALCIUM_MEDIATED_SIGNALING		189	0.25386688	1.0343406	0.40041494	1.0	1.0	2908	tags=18%, list=16%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE		197	0.2523405	1.031882	0.36086956	1.0	1.0	2482	tags=20%, list=14%, signal=23%	
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		150	0.29922915	1.0314983	0.40618956	1.0	1.0	3572	tags=28%, list=20%, signal=35%	
GOBP_GLUTATHIONE_METABOLIC_PROCESS	GOBP_GLUTATHIONE_METABOLIC_PROCESS		59	0.2806836	1.0309465	0.39700374	1.0	1.0	3907	tags=29%, list=21%, signal=37%	
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC		100	0.2933102	1.0301973	0.41889116	1.0	1.0	5282	tags=39%, list=29%, signal=55%	
GOBP_REGULATION_OF_CELL_KILLING	GOBP_REGULATION_OF_CELL_KILLING		96	0.3322944	1.0277752	0.402834	1.0	1.0	2877	tags=27%, list=16%, signal=32%	
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT		56	0.25544086	1.027707	0.3956044	1.0	1.0	4749	tags=34%, list=26%, signal=46%	
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	GOBP_ACTIN_FILAMENT_BASED_MOVEMENT		141	0.24451417	1.0252318	0.4030837	1.0	1.0	3942	tags=29%, list=22%, signal=37%	
GOBP_AMINE_TRANSPORT	GOBP_AMINE_TRANSPORT		91	0.30386612	1.024421	0.38125	1.0	1.0	3893	tags=35%, list=21%, signal=44%	
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS		128	0.26893604	1.0223184	0.41241685	1.0	1.0	3311	tags=27%, list=18%, signal=32%	
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS		170	0.2603065	1.0215646	0.40454546	1.0	1.0	3053	tags=26%, list=17%, signal=31%	
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	GOBP_REGULATION_OF_NEURON_DIFFERENTIATION		182	0.28493163	1.0207098	0.4051724	1.0	1.0	2637	tags=20%, list=14%, signal=24%	
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE		132	0.33245954	1.0203658	0.39954853	1.0	1.0	1527	tags=20%, list=8%, signal=22%	
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS		110	0.26671678	1.0197024	0.41386554	1.0	1.0	5751	tags=40%, list=32%, signal=58%	
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL		91	0.26155773	1.0189565	0.41825902	1.0	1.0	3882	tags=23%, list=21%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION	GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION		81	0.262387	1.0180547	0.42857143	1.0	1.0	3318	tags=25%, list=18%, signal=30%	
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT		120	0.31046242	1.0167589	0.43803418	1.0	1.0	3367	tags=29%, list=18%, signal=36%	
GOBP_MULTICELLULAR_ORGANISM_GROWTH	GOBP_MULTICELLULAR_ORGANISM_GROWTH		127	0.2248327	1.0164154	0.4212766	1.0	1.0	1884	tags=16%, list=10%, signal=17%	
GOBP_L_AMINO_ACID_TRANSPORT	GOBP_L_AMINO_ACID_TRANSPORT		59	0.24909812	1.0155796	0.45183486	1.0	1.0	4749	tags=34%, list=26%, signal=46%	
