NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_NUCLEUS_ORGANIZATION	GOBP_NUCLEUS_ORGANIZATION		121	-0.29172727	-1.2783127	0.11413044	0.7041091	1.0	3978	tags=31%, list=22%, signal=39%	
GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT	GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT		58	-0.3868523	-1.2773688	0.14084508	0.702521	1.0	4389	tags=43%, list=24%, signal=57%	
GOBP_IMPORT_INTO_NUCLEUS	GOBP_IMPORT_INTO_NUCLEUS		157	-0.3185043	-1.2713506	0.08273381	0.7256101	1.0	3544	tags=32%, list=19%, signal=40%	
GOBP_PROTEIN_IMPORT	GOBP_PROTEIN_IMPORT		186	-0.30986795	-1.2713246	0.06557377	0.7194823	1.0	3544	tags=32%, list=19%, signal=40%	
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE		77	-0.2764657	-1.2702836	0.11376147	0.7182703	1.0	5353	tags=38%, list=29%, signal=53%	
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM	GOBP_REGULATION_OF_CIRCADIAN_RHYTHM		113	-0.3214186	-1.2685262	0.07692308	0.72032475	1.0	3736	tags=34%, list=20%, signal=42%	
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION		71	-0.3281704	-1.2684114	0.12810707	0.71476823	1.0	3786	tags=30%, list=21%, signal=37%	
GOBP_CYTOKINESIS	GOBP_CYTOKINESIS		162	-0.2834069	-1.2599076	0.11731844	0.7484883	1.0	4768	tags=38%, list=26%, signal=51%	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION		71	-0.35608664	-1.2572106	0.17590822	0.7549605	1.0	4079	tags=32%, list=22%, signal=42%	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		50	-0.35165823	-1.2566835	0.1923077	0.75123596	1.0	4839	tags=48%, list=27%, signal=65%	
GOBP_PROTEIN_AUTOUBIQUITINATION	GOBP_PROTEIN_AUTOUBIQUITINATION		70	-0.3142873	-1.2555054	0.17964073	0.7508238	1.0	5374	tags=40%, list=29%, signal=56%	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET	GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET		56	-0.32620248	-1.2550528	0.12098299	0.74695647	1.0	4767	tags=36%, list=26%, signal=48%	
GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT	GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT		63	-0.29689717	-1.2549044	0.13167939	0.74170923	1.0	3228	tags=30%, list=18%, signal=37%	
GOBP_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION	GOBP_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION		50	-0.38889855	-1.2494467	0.15328467	0.7619057	1.0	3825	tags=36%, list=21%, signal=45%	
GOBP_PIGMENT_BIOSYNTHETIC_PROCESS	GOBP_PIGMENT_BIOSYNTHETIC_PROCESS		51	-0.32593164	-1.2482817	0.13461539	0.7619768	1.0	2807	tags=27%, list=15%, signal=32%	
GOBP_SISTER_CHROMATID_SEGREGATION	GOBP_SISTER_CHROMATID_SEGREGATION		185	-0.31715736	-1.2480565	0.18461539	0.7570351	1.0	3367	tags=29%, list=18%, signal=35%	
GOBP_HISTONE_DEACETYLATION	GOBP_HISTONE_DEACETYLATION		68	-0.29209098	-1.2459646	0.15204678	0.7608886	1.0	3588	tags=26%, list=20%, signal=33%	
GOBP_RESPONSE_TO_HEAT	GOBP_RESPONSE_TO_HEAT		154	-0.2859858	-1.2419053	0.12619503	0.77494353	1.0	5405	tags=42%, list=30%, signal=59%	
GOBP_CHROMATIN_REMODELING	GOBP_CHROMATIN_REMODELING		195	-0.28085425	-1.2396017	0.08495575	0.7800081	1.0	4885	tags=37%, list=27%, signal=51%	
GOBP_REGULATION_OF_PROTEIN_IMPORT	GOBP_REGULATION_OF_PROTEIN_IMPORT		57	-0.3295957	-1.2389282	0.113879	0.7775028	1.0	1913	tags=25%, list=10%, signal=27%	
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		172	-0.26631483	-1.2363418	0.10526316	0.7838722	1.0	5097	tags=37%, list=28%, signal=50%	
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION		132	-0.2631961	-1.2318331	0.14498141	0.7997683	1.0	5154	tags=36%, list=28%, signal=50%	
GOBP_DNA_METHYLATION_OR_DEMETHYLATION	GOBP_DNA_METHYLATION_OR_DEMETHYLATION		92	-0.29223424	-1.2317207	0.13721804	0.7943624	1.0	3927	tags=28%, list=22%, signal=36%	
GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS	GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS		68	-0.3411214	-1.2311953	0.18283582	0.79082245	1.0	3737	tags=31%, list=20%, signal=39%	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS		199	-0.3381363	-1.2309602	0.17300381	0.7860414	1.0	3962	tags=35%, list=22%, signal=44%	
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION		158	-0.27563104	-1.2288657	0.07846715	0.789734	1.0	3812	tags=29%, list=21%, signal=36%	
GOBP_POLYSACCHARIDE_METABOLIC_PROCESS	GOBP_POLYSACCHARIDE_METABOLIC_PROCESS		106	-0.28391188	-1.2284238	0.08739496	0.78617275	1.0	3687	tags=26%, list=20%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION		72	-0.31708625	-1.2272027	0.15370019	0.786193	1.0	3550	tags=28%, list=19%, signal=34%	
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES		111	-0.2988768	-1.2267866	0.13181019	0.7825454	1.0	4345	tags=30%, list=24%, signal=39%	
GOBP_NECROTIC_CELL_DEATH	GOBP_NECROTIC_CELL_DEATH		54	-0.34191263	-1.2266068	0.17798164	0.77772826	1.0	3550	tags=33%, list=19%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		59	-0.30823532	-1.2257051	0.16666667	0.77625364	1.0	3105	tags=31%, list=17%, signal=37%	
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH		54	-0.35560015	-1.2249862	0.16981132	0.77412945	1.0	4566	tags=43%, list=25%, signal=57%	
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING		77	-0.29970476	-1.224347	0.16890594	0.7717212	1.0	5049	tags=42%, list=28%, signal=57%	
GOBP_VESICLE_DOCKING	GOBP_VESICLE_DOCKING		65	-0.28493223	-1.2239517	0.11879433	0.7680899	1.0	6273	tags=48%, list=34%, signal=72%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION		110	-0.2761874	-1.2215482	0.12903225	0.7743167	1.0	5004	tags=33%, list=27%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS		120	-0.2699467	-1.2208841	0.13197026	0.7721636	1.0	5524	tags=40%, list=30%, signal=57%	
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION		141	-0.2931418	-1.2207131	0.13207547	0.7678241	1.0	4463	tags=32%, list=24%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		114	-0.2863249	-1.2203276	0.082585275	0.76446164	1.0	4042	tags=29%, list=22%, signal=37%	
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS		50	-0.3105384	-1.2202878	0.20588236	0.7595808	1.0	3662	tags=28%, list=20%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_BINDING	GOBP_POSITIVE_REGULATION_OF_BINDING		167	-0.27898377	-1.219308	0.05272408	0.75919527	1.0	3433	tags=25%, list=19%, signal=30%	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION		85	-0.29804137	-1.2186366	0.12639405	0.7571501	1.0	4996	tags=38%, list=27%, signal=52%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE		99	-0.29930416	-1.2173554	0.14909092	0.758346	1.0	4869	tags=36%, list=27%, signal=49%	
GOBP_VACUOLAR_TRANSPORT	GOBP_VACUOLAR_TRANSPORT		146	-0.27003285	-1.2172929	0.14312267	0.75374484	1.0	2333	tags=19%, list=13%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION		61	-0.3537458	-1.2168417	0.14901257	0.7508474	1.0	2884	tags=28%, list=16%, signal=33%	
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS		78	-0.30664077	-1.2142434	0.15799257	0.75747865	1.0	6134	tags=47%, list=34%, signal=71%	
GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS		76	-0.30040777	-1.2138032	0.1056338	0.75449973	1.0	3687	tags=28%, list=20%, signal=34%	
GOBP_PROTEIN_METHYLATION	GOBP_PROTEIN_METHYLATION		161	-0.26925272	-1.2135279	0.17202269	0.7508286	1.0	5649	tags=40%, list=31%, signal=58%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS		140	-0.27091798	-1.2133259	0.1290944	0.746975	1.0	2168	tags=18%, list=12%, signal=20%	
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE		126	-0.28059503	-1.2112918	0.17054264	0.7515578	1.0	5169	tags=40%, list=28%, signal=56%	
GOBP_REGULATION_OF_HISTONE_MODIFICATION	GOBP_REGULATION_OF_HISTONE_MODIFICATION		132	-0.25800034	-1.2104061	0.12592593	0.75099945	1.0	3913	tags=27%, list=21%, signal=34%	
GOBP_CYTOPLASMIC_TRANSLATION	GOBP_CYTOPLASMIC_TRANSLATION		91	-0.33804807	-1.2094383	0.16974169	0.7506896	1.0	5024	tags=44%, list=28%, signal=60%	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		51	-0.37642288	-1.2084641	0.21544716	0.7504631	1.0	5316	tags=47%, list=29%, signal=66%	
GOBP_CELLULAR_RESPONSE_TO_RADIATION	GOBP_CELLULAR_RESPONSE_TO_RADIATION		177	-0.2630632	-1.2051693	0.10701107	0.76071495	1.0	3654	tags=27%, list=20%, signal=34%	
GOBP_LYSOSOMAL_TRANSPORT	GOBP_LYSOSOMAL_TRANSPORT		105	-0.27040577	-1.2050767	0.17343174	0.7565551	1.0	2552	tags=20%, list=14%, signal=23%	
GOBP_HISTONE_EXCHANGE	GOBP_HISTONE_EXCHANGE		55	-0.34670645	-1.1992886	0.16493055	0.7777224	1.0	3825	tags=35%, list=21%, signal=44%	
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS	GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS		150	-0.30562183	-1.1987755	0.17424242	0.7754808	1.0	2839	tags=24%, list=16%, signal=28%	
GOBP_HISTONE_H4_ACETYLATION	GOBP_HISTONE_H4_ACETYLATION		62	-0.25404674	-1.1983236	0.20196079	0.7727742	1.0	4839	tags=35%, list=27%, signal=48%	
GOBP_REGULATION_OF_GENE_SILENCING_BY_RNA	GOBP_REGULATION_OF_GENE_SILENCING_BY_RNA		121	-0.3073934	-1.1943933	0.1545293	0.7854845	1.0	3792	tags=31%, list=21%, signal=38%	
GOBP_PHOSPHATIDYLINOSITOL_PHOSPHORYLATION	GOBP_PHOSPHATIDYLINOSITOL_PHOSPHORYLATION		53	-0.3242211	-1.1943841	0.2334004	0.7809432	1.0	4577	tags=34%, list=25%, signal=45%	
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS		56	-0.3480542	-1.1940356	0.1934236	0.77794605	1.0	3474	tags=32%, list=19%, signal=40%	
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR		80	-0.27702892	-1.1917423	0.21011673	0.78363556	1.0	5025	tags=40%, list=28%, signal=55%	
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS		137	-0.28664622	-1.1894736	0.22674419	0.78960127	1.0	5154	tags=39%, list=28%, signal=54%	
GOBP_SNRNA_TRANSCRIPTION	GOBP_SNRNA_TRANSCRIPTION		75	-0.32822084	-1.1888659	0.26425856	0.7877393	1.0	4689	tags=39%, list=26%, signal=52%	
GOBP_PROTEIN_ACETYLATION	GOBP_PROTEIN_ACETYLATION		179	-0.23306282	-1.1882104	0.14738806	0.78615606	1.0	4981	tags=36%, list=27%, signal=49%	
GOBP_NON_RECOMBINATIONAL_REPAIR	GOBP_NON_RECOMBINATIONAL_REPAIR		103	-0.28837806	-1.1880181	0.2	0.78252864	1.0	5086	tags=39%, list=28%, signal=54%	
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	GOBP_CELLULAR_RESPONSE_TO_ALCOHOL		83	-0.31652677	-1.1865884	0.19807692	0.7843528	1.0	2137	tags=20%, list=12%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION		95	-0.26873446	-1.1852207	0.18546845	0.78583187	1.0	4981	tags=36%, list=27%, signal=49%	
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION	GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION		61	-0.27657676	-1.1834764	0.23818898	0.7889151	1.0	5187	tags=39%, list=28%, signal=55%	
GOBP_TRANSPORT_ALONG_MICROTUBULE	GOBP_TRANSPORT_ALONG_MICROTUBULE		147	-0.26776344	-1.182662	0.20423892	0.7879404	1.0	5353	tags=37%, list=29%, signal=53%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR		72	-0.3048541	-1.1826088	0.17169811	0.7838238	1.0	4869	tags=35%, list=27%, signal=47%	
GOBP_CELLULAR_SENESCENCE	GOBP_CELLULAR_SENESCENCE		66	-0.30584168	-1.1822119	0.19460501	0.7812729	1.0	5404	tags=48%, list=30%, signal=69%	
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY		175	-0.25768223	-1.1821169	0.14545454	0.7775058	1.0	2662	tags=19%, list=15%, signal=23%	
GOBP_NIK_NF_KAPPAB_SIGNALING	GOBP_NIK_NF_KAPPAB_SIGNALING		162	-0.2995975	-1.1816946	0.18679245	0.77515084	1.0	2796	tags=24%, list=15%, signal=28%	
GOBP_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS	GOBP_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS		67	-0.2940614	-1.1815755	0.23782772	0.77153534	1.0	5049	tags=42%, list=28%, signal=58%	
GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS	GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS		108	-0.27101755	-1.1789261	0.18416207	0.77874696	1.0	3793	tags=30%, list=21%, signal=37%	
GOBP_VACUOLE_ORGANIZATION	GOBP_VACUOLE_ORGANIZATION		165	-0.26717645	-1.1785742	0.18994413	0.77611476	1.0	4769	tags=33%, list=26%, signal=45%	
GOBP_PEPTIDYL_LYSINE_ACETYLATION	GOBP_PEPTIDYL_LYSINE_ACETYLATION		153	-0.23561943	-1.1770191	0.18315019	0.77882403	1.0	4860	tags=34%, list=27%, signal=46%	
GOBP_CHROMOSOME_SEPARATION	GOBP_CHROMOSOME_SEPARATION		91	-0.3328384	-1.176521	0.27865613	0.77698666	1.0	3286	tags=31%, list=18%, signal=37%	
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION		158	-0.30770513	-1.1760027	0.26035503	0.77523726	1.0	3271	tags=28%, list=18%, signal=34%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		58	-0.27464688	-1.1746901	0.20377359	0.7767949	1.0	3937	tags=28%, list=22%, signal=35%	
GOBP_TELOMERE_CAPPING	GOBP_TELOMERE_CAPPING		55	-0.333783	-1.1724249	0.21509434	0.7823487	1.0	5049	tags=44%, list=28%, signal=60%	
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS		95	-0.27406192	-1.1717242	0.19038817	0.78136104	1.0	4489	tags=33%, list=25%, signal=43%	
GOBP_NUCLEOTIDE_EXCISION_REPAIR	GOBP_NUCLEOTIDE_EXCISION_REPAIR		104	-0.28032124	-1.1710948	0.20934959	0.7800755	1.0	2910	tags=24%, list=16%, signal=28%	
GOBP_RESPONSE_TO_DSRNA	GOBP_RESPONSE_TO_DSRNA		53	-0.38318986	-1.1668098	0.25276753	0.7948016	1.0	5901	tags=51%, list=32%, signal=75%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST		78	-0.2808374	-1.166385	0.21165049	0.7925213	1.0	3611	tags=29%, list=20%, signal=37%	
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION	GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION		74	-0.33438554	-1.1647645	0.29013538	0.79546314	1.0	5022	tags=45%, list=28%, signal=61%	
GOBP_REGULATION_OF_GENE_SILENCING	GOBP_REGULATION_OF_GENE_SILENCING		139	-0.29260468	-1.1646732	0.1858108	0.79182994	1.0	3792	tags=29%, list=21%, signal=36%	
GOBP_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR	GOBP_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR		72	-0.31553453	-1.1634274	0.24603175	0.79322225	1.0	2910	tags=26%, list=16%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		56	-0.3505158	-1.1614205	0.2440367	0.79771364	1.0	4856	tags=36%, list=27%, signal=49%	
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION		79	-0.32647306	-1.1611093	0.24339622	0.7950616	1.0	5043	tags=39%, list=28%, signal=54%	
GOBP_PYRUVATE_METABOLIC_PROCESS	GOBP_PYRUVATE_METABOLIC_PROCESS		144	-0.2711976	-1.1599507	0.22140221	0.7957874	1.0	3987	tags=29%, list=22%, signal=37%	
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE	GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE		68	-0.28773087	-1.1596097	0.24394463	0.79335123	1.0	4105	tags=34%, list=22%, signal=43%	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		67	-0.3275535	-1.1592735	0.25650558	0.7908533	1.0	4809	tags=31%, list=26%, signal=42%	
GOBP_HISTONE_H3_K4_METHYLATION	GOBP_HISTONE_H3_K4_METHYLATION		50	-0.3020954	-1.1564486	0.24224806	0.7988332	1.0	5604	tags=42%, list=31%, signal=60%	
GOBP_NUCLEOTIDE_PHOSPHORYLATION	GOBP_NUCLEOTIDE_PHOSPHORYLATION		128	-0.26615745	-1.1559768	0.20781527	0.7968631	1.0	3793	tags=26%, list=21%, signal=32%	
GOBP_PIGMENT_METABOLIC_PROCESS	GOBP_PIGMENT_METABOLIC_PROCESS		66	-0.29494706	-1.1542407	0.23529412	0.80051184	1.0	2807	tags=23%, list=15%, signal=27%	
GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING	GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING		92	-0.29361492	-1.1506158	0.30273438	0.8116306	1.0	6229	tags=41%, list=34%, signal=62%	
GOBP_HEART_GROWTH	GOBP_HEART_GROWTH		79	-0.35349518	-1.150329	0.27376425	0.8089901	1.0	3380	tags=28%, list=19%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION		79	-0.3267148	-1.1500357	0.22586522	0.806378	1.0	2080	tags=20%, list=11%, signal=23%	
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS		149	-0.2789499	-1.1498678	0.24074075	0.80325794	1.0	4619	tags=32%, list=25%, signal=42%	
GOBP_MITOTIC_CYTOKINESIS	GOBP_MITOTIC_CYTOKINESIS		67	-0.30220312	-1.1485484	0.24951267	0.8046809	1.0	3473	tags=27%, list=19%, signal=33%	
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS		68	-0.26545283	-1.1471037	0.23935091	0.80677265	1.0	1904	tags=15%, list=10%, signal=16%	
GOBP_REGULATION_OF_B_CELL_PROLIFERATION	GOBP_REGULATION_OF_B_CELL_PROLIFERATION		59	-0.34018052	-1.1463052	0.2768031	0.80640906	1.0	1994	tags=20%, list=11%, signal=23%	
GOBP_VIRAL_GENOME_REPLICATION	GOBP_VIRAL_GENOME_REPLICATION		122	-0.27003038	-1.1452321	0.23242188	0.8071376	1.0	4450	tags=34%, list=24%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS		190	-0.24180803	-1.1448693	0.18198198	0.804875	1.0	5074	tags=37%, list=28%, signal=50%	
GOBP_LIPID_PHOSPHORYLATION	GOBP_LIPID_PHOSPHORYLATION		67	-0.29980052	-1.1435368	0.26434427	0.8065857	1.0	4577	tags=33%, list=25%, signal=44%	
GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY		77	-0.29079807	-1.1422354	0.24863884	0.8081767	1.0	888	tags=9%, list=5%, signal=10%	
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT		172	-0.26066887	-1.1421322	0.23827392	0.8048424	1.0	3786	tags=29%, list=21%, signal=36%	
GOBP_DNA_BIOSYNTHETIC_PROCESS	GOBP_DNA_BIOSYNTHETIC_PROCESS		183	-0.24533582	-1.1411867	0.1741573	0.80514205	1.0	3973	tags=28%, list=22%, signal=35%	
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT	GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT		74	-0.27308214	-1.1392406	0.24254473	0.80942374	1.0	3228	tags=27%, list=18%, signal=33%	
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION		63	-0.3121713	-1.1390564	0.26833978	0.806608	1.0	6240	tags=54%, list=34%, signal=82%	
GOBP_DNA_INTEGRITY_CHECKPOINT	GOBP_DNA_INTEGRITY_CHECKPOINT		150	-0.2480861	-1.1380323	0.25825244	0.80714935	1.0	4910	tags=33%, list=27%, signal=44%	
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		146	-0.28088257	-1.1367408	0.2010772	0.80870944	1.0	3547	tags=28%, list=19%, signal=35%	
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS		122	-0.25585806	-1.1355231	0.19301471	0.81024164	1.0	3654	tags=27%, list=20%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION		57	-0.31706595	-1.1309476	0.3040153	0.82560694	1.0	3786	tags=30%, list=21%, signal=38%	
