NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS		97	0.36027732	1.231165	0.15708812	0.71199214	1.0	5336	tags=44%, list=29%, signal=62%	
GOBP_KILLING_OF_CELLS_OF_OTHER_ORGANISM	GOBP_KILLING_OF_CELLS_OF_OTHER_ORGANISM		67	0.44972318	1.2311478	0.19809523	0.70643365	1.0	3039	tags=33%, list=17%, signal=39%	
GOBP_DETECTION_OF_ABIOTIC_STIMULUS	GOBP_DETECTION_OF_ABIOTIC_STIMULUS		135	0.3061829	1.2305365	0.11683168	0.70361596	1.0	5668	tags=41%, list=31%, signal=59%	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT		53	0.35680243	1.2261716	0.16129032	0.7168983	1.0	4263	tags=38%, list=23%, signal=49%	
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE		73	0.39076486	1.2247835	0.17190388	0.7177615	1.0	2292	tags=21%, list=13%, signal=23%	
GOBP_CELL_CELL_RECOGNITION	GOBP_CELL_CELL_RECOGNITION		78	0.36504817	1.2244047	0.13409962	0.7138456	1.0	4168	tags=35%, list=23%, signal=45%	
GOBP_SENSORY_PERCEPTION_OF_PAIN	GOBP_SENSORY_PERCEPTION_OF_PAIN		98	0.37146991	1.2244009	0.1682243	0.70841056	1.0	4627	tags=36%, list=25%, signal=48%	
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS		68	0.3655446	1.2214608	0.12284069	0.7154421	1.0	3011	tags=28%, list=16%, signal=33%	
GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS	GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS		51	0.33118305	1.2211909	0.125	0.7113035	1.0	1229	tags=16%, list=7%, signal=17%	
GOBP_DIGESTIVE_SYSTEM_PROCESS	GOBP_DIGESTIVE_SYSTEM_PROCESS		98	0.34466884	1.2194998	0.13549618	0.71320546	1.0	3973	tags=34%, list=22%, signal=43%	
GOBP_SUPEROXIDE_METABOLIC_PROCESS	GOBP_SUPEROXIDE_METABOLIC_PROCESS		60	0.33058846	1.2174938	0.13108614	0.71665585	1.0	5181	tags=33%, list=28%, signal=46%	
GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS		58	0.35687637	1.2170576	0.13894325	0.71319264	1.0	1029	tags=16%, list=6%, signal=16%	
GOBP_RESPONSE_TO_CALCIUM_ION	GOBP_RESPONSE_TO_CALCIUM_ION		141	0.30749452	1.2137214	0.1444867	0.72269326	1.0	3364	tags=26%, list=18%, signal=32%	
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS		75	0.37546742	1.2111821	0.19011407	0.7282878	1.0	5110	tags=45%, list=28%, signal=63%	
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	GOBP_REGULATION_OF_NEURON_DIFFERENTIATION		182	0.32263082	1.2111242	0.16037735	0.7232829	1.0	2493	tags=24%, list=14%, signal=28%	
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE		142	0.3160243	1.2080038	0.1406551	0.731499	1.0	2463	tags=20%, list=13%, signal=23%	
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT	GOBP_PROTON_TRANSMEMBRANE_TRANSPORT		137	0.2901731	1.2078451	0.12429378	0.72701794	1.0	3983	tags=25%, list=22%, signal=32%	
GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS		135	0.3149378	1.2053566	0.16165413	0.7326631	1.0	5080	tags=39%, list=28%, signal=53%	
GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT	GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT		101	0.30904114	1.2012237	0.11567164	0.74531823	1.0	3792	tags=29%, list=21%, signal=36%	
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE		82	0.3730013	1.2006714	0.16	0.7425843	1.0	3398	tags=32%, list=19%, signal=39%	
GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT	GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT		101	0.34618017	1.1943817	0.16827853	0.76475424	1.0	2665	tags=28%, list=15%, signal=32%	
GOBP_KIDNEY_MORPHOGENESIS	GOBP_KIDNEY_MORPHOGENESIS		84	0.34892285	1.1939024	0.1849711	0.76167196	1.0	2552	tags=29%, list=14%, signal=33%	
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM		84	0.40441638	1.1910927	0.19619048	0.76871985	1.0	5435	tags=51%, list=30%, signal=73%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION		52	0.38303378	1.1850641	0.22222222	0.78955036	1.0	5403	tags=46%, list=30%, signal=65%	
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS		96	0.32130957	1.1845863	0.20576923	0.78654444	1.0	3643	tags=26%, list=20%, signal=32%	
GOBP_CATECHOLAMINE_SECRETION	GOBP_CATECHOLAMINE_SECRETION		52	0.40060714	1.1839346	0.192	0.78400207	1.0	2443	tags=29%, list=13%, signal=33%	
GOBP_SPECIFICATION_OF_SYMMETRY	GOBP_SPECIFICATION_OF_SYMMETRY		123	0.32487372	1.1827044	0.20152092	0.784303	1.0	3902	tags=27%, list=21%, signal=34%	
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I		60	0.31219482	1.1813262	0.24131274	0.7849609	1.0	5830	tags=40%, list=32%, signal=59%	
GOBP_SOMITOGENESIS	GOBP_SOMITOGENESIS		63	0.40404353	1.1805689	0.259887	0.78341776	1.0	5294	tags=48%, list=29%, signal=67%	
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY		52	0.40149492	1.1781787	0.24948454	0.7890467	1.0	4608	tags=37%, list=25%, signal=49%	
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		191	0.26955673	1.1769334	0.17260788	0.7892253	1.0	3885	tags=23%, list=21%, signal=28%	
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS		50	0.3554857	1.1739949	0.16153847	0.79681027	1.0	2683	tags=24%, list=15%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION	GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION		120	0.3121764	1.1730373	0.18333334	0.796197	1.0	3922	tags=27%, list=21%, signal=34%	
GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION		65	0.33128345	1.1701281	0.18111753	0.80382097	1.0	4587	tags=42%, list=25%, signal=55%	
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS		199	0.27806723	1.1663412	0.15749526	0.81538284	1.0	5136	tags=35%, list=28%, signal=48%	
GOBP_SODIUM_ION_HOMEOSTASIS	GOBP_SODIUM_ION_HOMEOSTASIS		53	0.3450929	1.1657751	0.19428572	0.8129323	1.0	3685	tags=36%, list=20%, signal=45%	
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS		63	0.28746706	1.1642436	0.21320754	0.8148677	1.0	2235	tags=17%, list=12%, signal=20%	
GOBP_CHOLESTEROL_EFFLUX	GOBP_CHOLESTEROL_EFFLUX		51	0.354212	1.1636587	0.22762646	0.81242996	1.0	4613	tags=37%, list=25%, signal=50%	
GOBP_MEMBRANE_DEPOLARIZATION	GOBP_MEMBRANE_DEPOLARIZATION		82	0.30486596	1.1631845	0.19883041	0.809572	1.0	4287	tags=29%, list=23%, signal=38%	
GOBP_ROOF_OF_MOUTH_DEVELOPMENT	GOBP_ROOF_OF_MOUTH_DEVELOPMENT		85	0.33432272	1.1589522	0.20194174	0.82339066	1.0	2429	tags=22%, list=13%, signal=26%	
GOBP_EXCRETION	GOBP_EXCRETION		57	0.36089998	1.1581302	0.243762	0.8220213	1.0	4081	tags=37%, list=22%, signal=47%	
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT		73	0.32024014	1.1560555	0.20454545	0.82618135	1.0	5875	tags=44%, list=32%, signal=64%	
GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM		58	0.4016454	1.1531019	0.26425856	0.8341058	1.0	5324	tags=48%, list=29%, signal=68%	
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS		67	0.3567034	1.1477859	0.23854962	0.85270846	1.0	1392	tags=18%, list=8%, signal=19%	
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY		128	0.31288853	1.1453558	0.23246492	0.8586473	1.0	2443	tags=21%, list=13%, signal=24%	
GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION		88	0.3588516	1.145252	0.25531915	0.8541227	1.0	2493	tags=27%, list=14%, signal=31%	
GOBP_DETECTION_OF_LIGHT_STIMULUS	GOBP_DETECTION_OF_LIGHT_STIMULUS		68	0.3095307	1.1420326	0.25604838	0.8638752	1.0	5668	tags=40%, list=31%, signal=57%	
GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY		162	0.31144583	1.1419927	0.22674419	0.8590387	1.0	3259	tags=25%, list=18%, signal=31%	
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT		129	0.33904377	1.1409017	0.24478178	0.8589387	1.0	5375	tags=43%, list=29%, signal=61%	
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION	GOBP_PROTEIN_O_LINKED_GLYCOSYLATION		101	0.26494956	1.1390122	0.23137255	0.86225027	1.0	4473	tags=26%, list=25%, signal=34%	
GOBP_RESPONSE_TO_CAMP	GOBP_RESPONSE_TO_CAMP		90	0.3070834	1.1386513	0.25143954	0.85900545	1.0	3653	tags=27%, list=20%, signal=33%	
GOBP_ADULT_LOCOMOTORY_BEHAVIOR	GOBP_ADULT_LOCOMOTORY_BEHAVIOR		61	0.33773553	1.1382141	0.2857143	0.85617274	1.0	3816	tags=31%, list=21%, signal=39%	
GOBP_MYOTUBE_DIFFERENTIATION	GOBP_MYOTUBE_DIFFERENTIATION		105	0.29861078	1.1364833	0.2247619	0.8590915	1.0	3014	tags=23%, list=17%, signal=27%	
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS		110	0.31737345	1.1363394	0.26177025	0.8548391	1.0	5080	tags=39%, list=28%, signal=54%	
GOBP_NEURON_MIGRATION	GOBP_NEURON_MIGRATION		137	0.32941848	1.1355383	0.29904762	0.8535396	1.0	3577	tags=29%, list=20%, signal=36%	
GOBP_FERTILIZATION	GOBP_FERTILIZATION		183	0.2888698	1.1348233	0.21072797	0.8517617	1.0	4168	tags=29%, list=23%, signal=37%	
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS		194	0.2721297	1.1331844	0.23653845	0.85408956	1.0	3984	tags=25%, list=22%, signal=31%	
GOBP_RESPONSE_TO_ETHANOL	GOBP_RESPONSE_TO_ETHANOL		119	0.300805	1.1324828	0.22593321	0.8524407	1.0	2428	tags=18%, list=13%, signal=21%	
GOBP_SOMITE_DEVELOPMENT	GOBP_SOMITE_DEVELOPMENT		82	0.3739267	1.1313397	0.3097015	0.85301656	1.0	5294	tags=43%, list=29%, signal=60%	
GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS	GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS		56	0.3681632	1.1300749	0.2990291	0.8535912	1.0	2118	tags=27%, list=12%, signal=30%	
GOBP_PALLIUM_DEVELOPMENT	GOBP_PALLIUM_DEVELOPMENT		149	0.2865731	1.128781	0.26895306	0.8543829	1.0	3816	tags=28%, list=21%, signal=35%	
GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS	GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS		99	0.31520596	1.1278077	0.25189394	0.8539941	1.0	4312	tags=36%, list=24%, signal=47%	
GOBP_CERAMIDE_METABOLIC_PROCESS	GOBP_CERAMIDE_METABOLIC_PROCESS		100	0.2902683	1.1236519	0.2596154	0.8673897	1.0	3993	tags=26%, list=22%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION		62	0.31994972	1.1212071	0.2813765	0.8733644	1.0	3592	tags=31%, list=20%, signal=38%	
GOBP_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING	GOBP_INOSITOL_PHOSPHATE_MEDIATED_SIGNALING		53	0.29982972	1.1209831	0.24760076	0.86961013	1.0	874	tags=9%, list=5%, signal=10%	
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT	GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT		70	0.30512556	1.119661	0.2326454	0.870797	1.0	2344	tags=21%, list=13%, signal=24%	
GOBP_CELL_MATURATION	GOBP_CELL_MATURATION		162	0.2749185	1.1191196	0.22407408	0.868604	1.0	2220	tags=17%, list=12%, signal=20%	
GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY	GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY		187	0.28303924	1.1188155	0.30268198	0.8653209	1.0	3922	tags=26%, list=21%, signal=32%	
GOBP_RENAL_TUBULE_DEVELOPMENT	GOBP_RENAL_TUBULE_DEVELOPMENT		86	0.34055007	1.1183985	0.29166666	0.8626678	1.0	2552	tags=28%, list=14%, signal=32%	
GOBP_NEURAL_NUCLEUS_DEVELOPMENT	GOBP_NEURAL_NUCLEUS_DEVELOPMENT		56	0.28540224	1.1165022	0.22651933	0.8663313	1.0	2156	tags=18%, list=12%, signal=20%	
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		82	0.34306076	1.1163075	0.26907632	0.8626383	1.0	4024	tags=32%, list=22%, signal=40%	
GOBP_LOCOMOTORY_BEHAVIOR	GOBP_LOCOMOTORY_BEHAVIOR		157	0.2886479	1.1162003	0.27920792	0.8587403	1.0	4677	tags=34%, list=26%, signal=45%	
GOBP_RESPONSE_TO_FATTY_ACID	GOBP_RESPONSE_TO_FATTY_ACID		59	0.35083115	1.1146796	0.29432625	0.8608003	1.0	4131	tags=34%, list=23%, signal=44%	
GOBP_SEGMENTATION	GOBP_SEGMENTATION		93	0.35680112	1.1131244	0.30228138	0.8629278	1.0	5324	tags=43%, list=29%, signal=60%	
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES		159	0.37718838	1.1122973	0.3253493	0.86200315	1.0	3773	tags=28%, list=21%, signal=35%	
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE		115	0.27949047	1.112144	0.2576336	0.8582554	1.0	3055	tags=19%, list=17%, signal=23%	
GOBP_AEROBIC_RESPIRATION	GOBP_AEROBIC_RESPIRATION		76	0.31316143	1.1121027	0.30285713	0.85415626	1.0	1410	tags=14%, list=8%, signal=16%	
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS	GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS		128	0.38287243	1.1117594	0.34280303	0.8513004	1.0	4591	tags=34%, list=25%, signal=46%	
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS		52	0.31773472	1.10602	0.28683692	0.87186337	1.0	3885	tags=31%, list=21%, signal=39%	
GOBP_SYNAPSE_ASSEMBLY	GOBP_SYNAPSE_ASSEMBLY		159	0.33498725	1.1051384	0.31827113	0.87141514	1.0	3351	tags=26%, list=18%, signal=32%	
GOBP_OLIGODENDROCYTE_DIFFERENTIATION	GOBP_OLIGODENDROCYTE_DIFFERENTIATION		90	0.3016333	1.1048656	0.25862068	0.868286	1.0	5002	tags=37%, list=27%, signal=50%	
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	GOBP_LONG_TERM_SYNAPTIC_POTENTIATION		81	0.29948002	1.1034557	0.28136882	0.86995226	1.0	5105	tags=42%, list=28%, signal=58%	
GOBP_IRON_ION_TRANSPORT	GOBP_IRON_ION_TRANSPORT		71	0.28039536	1.1034433	0.29787233	0.8657969	1.0	3396	tags=21%, list=19%, signal=26%	
GOBP_POLYOL_BIOSYNTHETIC_PROCESS	GOBP_POLYOL_BIOSYNTHETIC_PROCESS		62	0.2993965	1.1032604	0.28990826	0.86238724	1.0	4965	tags=32%, list=27%, signal=44%	
GOBP_AMINOGLYCAN_METABOLIC_PROCESS	GOBP_AMINOGLYCAN_METABOLIC_PROCESS		165	0.26177782	1.1016784	0.25	0.8645562	1.0	4209	tags=25%, list=23%, signal=33%	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		50	0.30095515	1.1014408	0.28901735	0.86136955	1.0	3141	tags=24%, list=17%, signal=29%	
GOBP_LYTIC_VACUOLE_ORGANIZATION	GOBP_LYTIC_VACUOLE_ORGANIZATION		67	0.2916863	1.1006476	0.31499052	0.86062294	1.0	3795	tags=27%, list=21%, signal=34%	
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS	GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS		50	0.33311903	1.1001525	0.28982726	0.8585236	1.0	4386	tags=36%, list=24%, signal=47%	
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	GOBP_CARBOHYDRATE_CATABOLIC_PROCESS		186	0.24974066	1.0968485	0.28624535	0.867913	1.0	4462	tags=25%, list=24%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	GOBP_POSITIVE_REGULATION_OF_PEPTIDE_HORMONE_SECRETION		92	0.29550597	1.0965987	0.28073394	0.86489	1.0	5036	tags=35%, list=28%, signal=48%	
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA		53	0.3100954	1.0963826	0.27911276	0.8617669	1.0	2646	tags=23%, list=14%, signal=26%	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT		77	0.33935982	1.0951241	0.34235978	0.8629279	1.0	3092	tags=31%, list=17%, signal=37%	
GOBP_SINGLE_FERTILIZATION	GOBP_SINGLE_FERTILIZATION		151	0.2865584	1.0946281	0.2835249	0.8609414	1.0	4168	tags=28%, list=23%, signal=37%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN		184	0.25634205	1.0946103	0.27671754	0.8570912	1.0	3826	tags=26%, list=21%, signal=33%	
GOBP_SPERM_EGG_RECOGNITION	GOBP_SPERM_EGG_RECOGNITION		60	0.33523628	1.0926946	0.3045977	0.86110455	1.0	4168	tags=33%, list=23%, signal=43%	
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL		146	0.28105655	1.0925322	0.2867784	0.85783	1.0	4468	tags=29%, list=24%, signal=38%	
GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION	GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION		58	0.32401377	1.0906366	0.312749	0.86141163	1.0	3827	tags=31%, list=21%, signal=39%	
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS		192	0.28316343	1.0836606	0.29566854	0.8858843	1.0	4219	tags=32%, list=23%, signal=41%	
GOBP_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	GOBP_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION		60	0.25519508	1.0827672	0.29798904	0.8855443	1.0	2197	tags=13%, list=12%, signal=15%	
GOBP_TEMPERATURE_HOMEOSTASIS	GOBP_TEMPERATURE_HOMEOSTASIS		168	0.25428376	1.0816159	0.30769232	0.8863003	1.0	3836	tags=25%, list=21%, signal=31%	
GOBP_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	GOBP_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS		73	0.32729584	1.0804483	0.3548387	0.8869064	1.0	4590	tags=36%, list=25%, signal=47%	
GOBP_AMINE_METABOLIC_PROCESS	GOBP_AMINE_METABOLIC_PROCESS		150	0.3141332	1.079293	0.3572744	0.8876815	1.0	4687	tags=37%, list=26%, signal=49%	
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY		54	0.34442452	1.0783763	0.34155598	0.8875459	1.0	3814	tags=31%, list=21%, signal=40%	
GOBP_CELLULAR_OXIDANT_DETOXIFICATION	GOBP_CELLULAR_OXIDANT_DETOXIFICATION		95	0.28276885	1.0769837	0.29032257	0.8891893	1.0	3055	tags=19%, list=17%, signal=23%	
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY		176	0.26871687	1.0755966	0.28623188	0.8908706	1.0	4102	tags=29%, list=22%, signal=37%	
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		94	0.3193809	1.0752759	0.34521577	0.8881693	1.0	2973	tags=19%, list=16%, signal=23%	
GOBP_NEPHRON_DEVELOPMENT	GOBP_NEPHRON_DEVELOPMENT		132	0.30067334	1.0736411	0.35339805	0.89097446	1.0	2665	tags=23%, list=15%, signal=26%	
GOBP_REGULATION_OF_LIPID_TRANSPORT	GOBP_REGULATION_OF_LIPID_TRANSPORT		139	0.26455474	1.0726315	0.3189824	0.8910616	1.0	3310	tags=24%, list=18%, signal=29%	
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT		50	0.33110574	1.0725564	0.33011582	0.88755596	1.0	5465	tags=42%, list=30%, signal=60%	
GOBP_RESPONSE_TO_AXON_INJURY	GOBP_RESPONSE_TO_AXON_INJURY		71	0.26155475	1.0718284	0.32536766	0.8867587	1.0	4927	tags=31%, list=27%, signal=42%	
GOBP_INSULIN_SECRETION	GOBP_INSULIN_SECRETION		200	0.25298172	1.0713531	0.2747253	0.88488036	1.0	4001	tags=25%, list=22%, signal=32%	
GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY	GOBP_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY		129	0.27339497	1.0679007	0.3716475	0.89474016	1.0	3814	tags=24%, list=21%, signal=30%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II		100	0.26961645	1.0668467	0.33665338	0.8951418	1.0	2786	tags=23%, list=15%, signal=27%	
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT		82	0.30124646	1.0648317	0.32637572	0.89916044	1.0	1410	tags=15%, list=8%, signal=16%	
GOBP_ODONTOGENESIS	GOBP_ODONTOGENESIS		119	0.30908558	1.0637629	0.34622824	0.8996925	1.0	4339	tags=29%, list=24%, signal=38%	
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNAL_TRANSDUCTION	GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNAL_TRANSDUCTION		112	0.27443156	1.0614241	0.34410647	0.9051745	1.0	3175	tags=24%, list=17%, signal=29%	
GOBP_EAR_DEVELOPMENT	GOBP_EAR_DEVELOPMENT		200	0.3046565	1.0580565	0.38342968	0.9148086	1.0	3250	tags=26%, list=18%, signal=31%	
GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT		126	0.30060703	1.0572957	0.36580518	0.91404915	1.0	2665	tags=25%, list=15%, signal=29%	
GOBP_RESPONSE_TO_CADMIUM_ION	GOBP_RESPONSE_TO_CADMIUM_ION		57	0.30041847	1.0571059	0.37384897	0.9110407	1.0	3883	tags=25%, list=21%, signal=31%	
GOBP_CELL_KILLING	GOBP_CELL_KILLING		173	0.33511743	1.0563526	0.3829365	0.9102672	1.0	4523	tags=32%, list=25%, signal=43%	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS		88	0.33136353	1.0558435	0.37992126	0.9084593	1.0	2698	tags=20%, list=15%, signal=24%	
