NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ERBB_SIGNALING_PATHWAY	GOBP_ERBB_SIGNALING_PATHWAY		140	-0.31229916	-1.4144456	0.024390243	0.25652838	0.998	4123	tags=32%, list=23%, signal=41%	
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING		107	-0.35051793	-1.4125549	0.02008032	0.25814083	0.998	2695	tags=26%, list=15%, signal=31%	
GOBP_LAMELLIPODIUM_ASSEMBLY	GOBP_LAMELLIPODIUM_ASSEMBLY		65	-0.37996078	-1.4116648	0.08085106	0.25788683	0.998	4493	tags=46%, list=25%, signal=61%	
GOBP_RNA_3_END_PROCESSING	GOBP_RNA_3_END_PROCESSING		136	-0.3516396	-1.4112433	0.061310783	0.25662878	0.998	3362	tags=29%, list=18%, signal=36%	
GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS	GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS		58	-0.3516059	-1.4104629	0.05498982	0.25589848	0.998	3129	tags=31%, list=17%, signal=37%	
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		114	-0.3135069	-1.4099861	0.04742268	0.2546245	0.998	3389	tags=31%, list=19%, signal=37%	
GOBP_PEPTIDYL_THREONINE_MODIFICATION	GOBP_PEPTIDYL_THREONINE_MODIFICATION		121	-0.31785628	-1.4098271	0.035363458	0.2526638	0.998	4049	tags=31%, list=22%, signal=40%	
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH		54	-0.38850912	-1.4097948	0.031847134	0.25054118	0.998	2462	tags=31%, list=13%, signal=36%	
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE		77	-0.3013449	-1.4092453	0.028077753	0.24942008	0.998	2195	tags=23%, list=12%, signal=26%	
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY		103	-0.38030618	-1.4046159	0.0483559	0.25771058	0.998	3101	tags=28%, list=17%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY		101	-0.32833743	-1.4030039	0.03050109	0.2590148	0.998	4099	tags=36%, list=22%, signal=46%	
GOBP_DENDRITIC_SPINE_MORPHOGENESIS	GOBP_DENDRITIC_SPINE_MORPHOGENESIS		54	-0.36027607	-1.4015789	0.02964427	0.2597934	0.998	2053	tags=28%, list=11%, signal=31%	
GOBP_RESPONSE_TO_GAMMA_RADIATION	GOBP_RESPONSE_TO_GAMMA_RADIATION		51	-0.36732504	-1.3998033	0.051172707	0.26158595	0.999	4805	tags=45%, list=26%, signal=61%	
GOBP_CENTROSOME_DUPLICATION	GOBP_CENTROSOME_DUPLICATION		70	-0.38999644	-1.3975033	0.097222224	0.26425534	0.999	4948	tags=41%, list=27%, signal=57%	
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS		69	-0.35295856	-1.3963932	0.044303797	0.26471394	0.999	3055	tags=35%, list=17%, signal=42%	
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING		58	-0.38827756	-1.3963355	0.077731095	0.26278156	0.999	4398	tags=40%, list=24%, signal=52%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION		125	-0.3200478	-1.3954213	0.04621849	0.26302952	0.999	2508	tags=22%, list=14%, signal=25%	
GOBP_ORGANELLE_FUSION	GOBP_ORGANELLE_FUSION		140	-0.2915035	-1.393165	0.014799154	0.26573774	0.999	3846	tags=30%, list=21%, signal=38%	
GOBP_LAMELLIPODIUM_ORGANIZATION	GOBP_LAMELLIPODIUM_ORGANIZATION		82	-0.36838728	-1.3916209	0.082978725	0.26730952	0.999	4171	tags=40%, list=23%, signal=52%	
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS		169	-0.312098	-1.3902825	0.02631579	0.26789442	0.999	4638	tags=40%, list=25%, signal=53%	
GOBP_LEUKOCYTE_HOMEOSTASIS	GOBP_LEUKOCYTE_HOMEOSTASIS		74	-0.40012106	-1.3901902	0.07722772	0.26601315	0.999	2652	tags=31%, list=15%, signal=36%	
GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		54	-0.34494296	-1.3874878	0.06517312	0.2697501	0.999	3984	tags=39%, list=22%, signal=50%	
GOBP_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_REGULATION_OF_CHROMOSOME_SEPARATION		69	-0.41910338	-1.383744	0.12623274	0.2763557	0.999	3777	tags=42%, list=21%, signal=53%	
GOBP_ORGANELLE_MEMBRANE_FUSION	GOBP_ORGANELLE_MEMBRANE_FUSION		106	-0.3114481	-1.3823467	0.052301254	0.27728474	0.999	3846	tags=33%, list=21%, signal=42%	
GOBP_VACUOLAR_TRANSPORT	GOBP_VACUOLAR_TRANSPORT		146	-0.30186427	-1.3819317	0.037656903	0.2762243	0.999	4319	tags=36%, list=24%, signal=47%	
GOBP_REGULATION_OF_CELL_SHAPE	GOBP_REGULATION_OF_CELL_SHAPE		143	-0.34846964	-1.3796961	0.066945605	0.27907127	0.999	4491	tags=37%, list=25%, signal=49%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL		83	-0.31482658	-1.3779658	0.03368421	0.2809198	0.999	2216	tags=23%, list=12%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS		120	-0.29297614	-1.3760746	0.01735358	0.2830519	0.999	4666	tags=39%, list=26%, signal=52%	
GOBP_NECROTIC_CELL_DEATH	GOBP_NECROTIC_CELL_DEATH		54	-0.38854286	-1.3741455	0.06329114	0.2855108	0.999	3132	tags=35%, list=17%, signal=42%	
GOBP_ENDOSOME_ORGANIZATION	GOBP_ENDOSOME_ORGANIZATION		79	-0.3360289	-1.3727088	0.0661157	0.28649643	0.999	4195	tags=37%, list=23%, signal=47%	
GOBP_CHROMOSOME_SEPARATION	GOBP_CHROMOSOME_SEPARATION		91	-0.3827127	-1.3717419	0.11089109	0.28664252	0.999	2910	tags=31%, list=16%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		100	-0.35182896	-1.3698759	0.057654075	0.288802	0.999	3481	tags=28%, list=19%, signal=34%	
GOBP_ERYTHROCYTE_HOMEOSTASIS	GOBP_ERYTHROCYTE_HOMEOSTASIS		115	-0.3269202	-1.3689588	0.06903765	0.28898343	0.999	4612	tags=37%, list=25%, signal=50%	
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION		90	-0.33052143	-1.3682792	0.044491526	0.28844687	0.999	5149	tags=43%, list=28%, signal=60%	
GOBP_REGULATION_OF_DEPHOSPHORYLATION	GOBP_REGULATION_OF_DEPHOSPHORYLATION		198	-0.26026243	-1.3670703	0.004514673	0.2892093	0.999	3967	tags=31%, list=22%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY		64	-0.32344633	-1.3667928	0.040598292	0.2878054	0.999	3129	tags=30%, list=17%, signal=36%	
GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE		63	-0.42092046	-1.3653233	0.13765182	0.28915483	0.999	3169	tags=40%, list=17%, signal=48%	
GOBP_POSTREPLICATION_REPAIR	GOBP_POSTREPLICATION_REPAIR		51	-0.35413232	-1.3647466	0.10123967	0.2883888	0.999	3872	tags=39%, list=21%, signal=50%	
GOBP_SISTER_CHROMATID_SEGREGATION	GOBP_SISTER_CHROMATID_SEGREGATION		185	-0.33936092	-1.3644174	0.06882591	0.28717142	0.999	3521	tags=29%, list=19%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		101	-0.31627148	-1.3640486	0.07392197	0.28615287	0.999	4280	tags=37%, list=23%, signal=48%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION		110	-0.29930142	-1.3636849	0.04680851	0.28504074	0.999	5229	tags=40%, list=29%, signal=56%	
GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY	GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY		92	-0.3631871	-1.3621627	0.08041237	0.2863384	0.999	4123	tags=35%, list=23%, signal=45%	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		50	-0.37636358	-1.3610332	0.11434511	0.28702983	0.999	3589	tags=36%, list=20%, signal=45%	
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS		56	-0.37807253	-1.358319	0.09650924	0.2915187	0.999	3467	tags=30%, list=19%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION		91	-0.33894363	-1.3577921	0.07438017	0.29067066	0.999	2508	tags=23%, list=14%, signal=27%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME		87	-0.34250394	-1.3567598	0.10784314	0.29129127	0.999	3358	tags=34%, list=18%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION		53	-0.38614953	-1.356309	0.11642411	0.2904605	0.999	4125	tags=34%, list=23%, signal=44%	
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION		58	-0.32159215	-1.3562646	0.077083334	0.28867885	0.999	4680	tags=38%, list=26%, signal=51%	
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME		52	-0.38714856	-1.3542745	0.059957173	0.29123145	0.999	2325	tags=31%, list=13%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION		83	-0.3182313	-1.3538215	0.039748956	0.29045978	0.999	3863	tags=37%, list=21%, signal=47%	
GOBP_MRNA_TRANSPORT	GOBP_MRNA_TRANSPORT		139	-0.33792302	-1.3527067	0.11801242	0.29124045	0.999	4000	tags=33%, list=22%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY		116	-0.32344374	-1.3516887	0.094017096	0.29174295	0.999	4953	tags=43%, list=27%, signal=59%	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		110	-0.36005497	-1.351131	0.08388521	0.2911395	0.999	3234	tags=28%, list=18%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS		80	-0.3289141	-1.3475803	0.060085837	0.29743585	0.999	2841	tags=30%, list=16%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION		70	-0.37493053	-1.3472991	0.063917525	0.29628992	0.999	2504	tags=31%, list=14%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		56	-0.39207447	-1.3458056	0.09282701	0.2980479	0.999	3622	tags=29%, list=20%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING	GOBP_POSITIVE_REGULATION_OF_PROTEIN_BINDING		82	-0.3313548	-1.3457472	0.036956523	0.29635966	0.999	4955	tags=48%, list=27%, signal=65%	
GOBP_RESPONSE_TO_HEAT	GOBP_RESPONSE_TO_HEAT		154	-0.30286425	-1.3446207	0.053078555	0.2971722	0.999	5254	tags=40%, list=29%, signal=56%	
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		162	-0.33774346	-1.344607	0.06696428	0.29540795	0.999	3485	tags=30%, list=19%, signal=37%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		186	-0.27696344	-1.3423302	0.025806451	0.2988516	0.999	3863	tags=30%, list=21%, signal=38%	
GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING	GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING		92	-0.33347094	-1.3422337	0.1503006	0.2972646	0.999	4099	tags=34%, list=22%, signal=43%	
GOBP_MICROTUBULE_BASED_TRANSPORT	GOBP_MICROTUBULE_BASED_TRANSPORT		177	-0.28717244	-1.3417965	0.05070994	0.2965099	0.999	2053	tags=21%, list=11%, signal=24%	
GOBP_PROTEIN_DEPOLYMERIZATION	GOBP_PROTEIN_DEPOLYMERIZATION		107	-0.31919244	-1.3407484	0.08125	0.297047	0.999	3389	tags=29%, list=19%, signal=35%	
GOBP_MRNA_3_END_PROCESSING	GOBP_MRNA_3_END_PROCESSING		96	-0.36444327	-1.3398209	0.13626835	0.2974688	0.999	2810	tags=28%, list=15%, signal=33%	
GOBP_CELLULAR_SENESCENCE	GOBP_CELLULAR_SENESCENCE		66	-0.35148004	-1.339251	0.064257026	0.2971151	0.999	4402	tags=41%, list=24%, signal=54%	
GOBP_PRIMARY_NEURAL_TUBE_FORMATION	GOBP_PRIMARY_NEURAL_TUBE_FORMATION		87	-0.33232754	-1.3383998	0.07261411	0.29749712	0.999	2923	tags=26%, list=16%, signal=31%	
GOBP_MYELOID_CELL_HOMEOSTASIS	GOBP_MYELOID_CELL_HOMEOSTASIS		138	-0.31877568	-1.3334606	0.11222445	0.30678505	1.0	4612	tags=38%, list=25%, signal=50%	
GOBP_REGULATION_OF_MACROAUTOPHAGY	GOBP_REGULATION_OF_MACROAUTOPHAGY		152	-0.30902538	-1.331864	0.1	0.3087334	1.0	3322	tags=30%, list=18%, signal=37%	
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		166	-0.31841388	-1.3315109	0.051454138	0.30777857	1.0	3622	tags=29%, list=20%, signal=36%	
GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS	GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS		109	-0.29916635	-1.3288289	0.058704454	0.31206602	1.0	4226	tags=32%, list=23%, signal=42%	
GOBP_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS		72	-0.36240536	-1.3279823	0.113168724	0.31225398	1.0	3485	tags=31%, list=19%, signal=38%	
GOBP_MUSCLE_CELL_MIGRATION	GOBP_MUSCLE_CELL_MIGRATION		76	-0.3467985	-1.3274649	0.037113402	0.31158015	1.0	1960	tags=21%, list=11%, signal=23%	
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		159	-0.28612757	-1.3223083	0.052083332	0.3220087	1.0	4280	tags=36%, list=23%, signal=47%	
GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS	GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS		67	-0.34702995	-1.3211962	0.07707911	0.32270786	1.0	1707	tags=21%, list=9%, signal=23%	
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_SIGNALING_PATHWAY		172	-0.32493457	-1.3206186	0.108606555	0.32237095	1.0	4472	tags=40%, list=25%, signal=53%	
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		88	-0.3377065	-1.3199198	0.042986427	0.32222608	1.0	3321	tags=30%, list=18%, signal=36%	
GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS		53	-0.3595511	-1.3187675	0.07083333	0.32325646	1.0	3055	tags=36%, list=17%, signal=43%	
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION	GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION		82	-0.33049524	-1.3187406	0.094262294	0.32155386	1.0	4160	tags=37%, list=23%, signal=47%	
GOBP_ORGANELLE_DISASSEMBLY	GOBP_ORGANELLE_DISASSEMBLY		100	-0.29365325	-1.3176521	0.031111112	0.32228553	1.0	3829	tags=33%, list=21%, signal=42%	
GOBP_CELL_AGING	GOBP_CELL_AGING		101	-0.3249323	-1.3170416	0.08571429	0.32196894	1.0	4426	tags=38%, list=24%, signal=49%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION		72	-0.31080335	-1.3166156	0.08588957	0.32127687	1.0	4680	tags=36%, list=26%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION		72	-0.32813257	-1.316546	0.086134456	0.3197148	1.0	2053	tags=21%, list=11%, signal=23%	
GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION	GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION		174	-0.26859856	-1.3140179	0.054347824	0.3238202	1.0	3676	tags=30%, list=20%, signal=37%	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY		187	-0.3085132	-1.3138788	0.044585988	0.32248884	1.0	4691	tags=41%, list=26%, signal=54%	
GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION		136	-0.33348423	-1.3119913	0.1237525	0.32550246	1.0	4270	tags=35%, list=23%, signal=45%	
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION		187	-0.32898822	-1.311713	0.13894737	0.3244887	1.0	4000	tags=35%, list=22%, signal=44%	
GOBP_DNA_GEOMETRIC_CHANGE	GOBP_DNA_GEOMETRIC_CHANGE		104	-0.30004573	-1.3114716	0.12024048	0.32340294	1.0	4719	tags=38%, list=26%, signal=50%	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL		60	-0.31771618	-1.3111454	0.06526316	0.32250798	1.0	4891	tags=43%, list=27%, signal=59%	
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION		145	-0.28166583	-1.3105522	0.04347826	0.32234207	1.0	4322	tags=34%, list=24%, signal=44%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY		94	-0.3250267	-1.3102005	0.088794924	0.32148752	1.0	2504	tags=26%, list=14%, signal=29%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		115	-0.33847725	-1.3101798	0.03586498	0.3199453	1.0	3017	tags=32%, list=17%, signal=38%	
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION		158	-0.33181998	-1.3097675	0.13104838	0.31930095	1.0	2710	tags=24%, list=15%, signal=28%	
GOBP_NEURAL_TUBE_FORMATION	GOBP_NEURAL_TUBE_FORMATION		95	-0.31622097	-1.3092963	0.09051724	0.3188193	1.0	2923	tags=25%, list=16%, signal=30%	
GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS		103	-0.30851492	-1.3078471	0.05957447	0.32052642	1.0	2666	tags=24%, list=15%, signal=28%	
GOBP_PROTEIN_K63_LINKED_UBIQUITINATION	GOBP_PROTEIN_K63_LINKED_UBIQUITINATION		55	-0.32630715	-1.3078163	0.10838446	0.3190198	1.0	5060	tags=42%, list=28%, signal=58%	
GOBP_NEURON_PROJECTION_ORGANIZATION	GOBP_NEURON_PROJECTION_ORGANIZATION		83	-0.32002643	-1.3070672	0.083333336	0.31926355	1.0	4117	tags=39%, list=23%, signal=50%	
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		93	-0.34049767	-1.3066037	0.081419624	0.3187166	1.0	3694	tags=30%, list=20%, signal=38%	
GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY	GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY		165	-0.26358563	-1.3062621	0.027027028	0.31787515	1.0	3764	tags=30%, list=21%, signal=37%	
GOBP_HISTONE_H3_K4_METHYLATION	GOBP_HISTONE_H3_K4_METHYLATION		50	-0.33118176	-1.3058368	0.12989691	0.31718805	1.0	3308	tags=30%, list=18%, signal=37%	
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		115	-0.32821387	-1.3054329	0.08639309	0.31665662	1.0	4841	tags=40%, list=27%, signal=54%	
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION		81	-0.32666463	-1.299964	0.1040724	0.3276011	1.0	3798	tags=33%, list=21%, signal=42%	
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL		69	-0.31973395	-1.2985206	0.08391608	0.32952985	1.0	2500	tags=20%, list=14%, signal=23%	
GOBP_PROTEIN_ACETYLATION	GOBP_PROTEIN_ACETYLATION		179	-0.24875902	-1.2955701	0.056947608	0.33486974	1.0	4110	tags=31%, list=23%, signal=39%	
GOBP_MITOTIC_SPINDLE_ASSEMBLY	GOBP_MITOTIC_SPINDLE_ASSEMBLY		61	-0.3138962	-1.2944267	0.07910751	0.33607537	1.0	4837	tags=36%, list=26%, signal=49%	
GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION		72	-0.33093095	-1.2923877	0.088607594	0.33921936	1.0	1890	tags=19%, list=10%, signal=22%	
GOBP_REGULATION_OF_DNA_REPAIR	GOBP_REGULATION_OF_DNA_REPAIR		123	-0.2642092	-1.2921357	0.06318083	0.3382585	1.0	4764	tags=41%, list=26%, signal=56%	
GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		189	-0.33311865	-1.2912904	0.14194915	0.3385962	1.0	3065	tags=28%, list=17%, signal=33%	
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT		89	-0.29079726	-1.2875935	0.06465517	0.346234	1.0	2598	tags=22%, list=14%, signal=26%	
GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION	GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION		60	-0.38987225	-1.2870437	0.10420842	0.34598333	1.0	2841	tags=40%, list=16%, signal=47%	
GOBP_MAINTENANCE_OF_CELL_NUMBER	GOBP_MAINTENANCE_OF_CELL_NUMBER		143	-0.32043952	-1.2855881	0.063318774	0.34792173	1.0	4000	tags=36%, list=22%, signal=45%	
GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR	GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR		52	-0.33591098	-1.2854545	0.12603305	0.34664	1.0	4223	tags=40%, list=23%, signal=52%	
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		172	-0.268548	-1.2850745	0.04910714	0.34599575	1.0	4764	tags=35%, list=26%, signal=48%	
