NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE		77	-0.29668248	-1.3872099	0.042226486	0.33583587	0.999	4028	tags=35%, list=22%, signal=45%	
GOBP_FEMALE_GAMETE_GENERATION	GOBP_FEMALE_GAMETE_GENERATION		126	-0.33807087	-1.3857573	0.014084507	0.3369269	0.999	3842	tags=34%, list=21%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		51	-0.41893774	-1.3812497	0.096408315	0.34647492	0.999	5285	tags=47%, list=29%, signal=66%	
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION		95	-0.30812463	-1.3782725	0.046092186	0.35189083	0.999	1622	tags=18%, list=9%, signal=20%	
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING		107	-0.34441978	-1.3761522	0.02811245	0.35472363	0.999	3531	tags=29%, list=19%, signal=36%	
GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS	GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS		89	-0.33371276	-1.3748161	0.02970297	0.355566	0.999	3227	tags=26%, list=18%, signal=31%	
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH		54	-0.38625726	-1.3742704	0.08301158	0.35411236	0.999	2803	tags=31%, list=15%, signal=37%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		58	-0.32068273	-1.3727729	0.050607286	0.3554711	0.999	3809	tags=36%, list=21%, signal=46%	
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE		50	-0.35158	-1.3713228	0.06640625	0.35659847	0.999	3613	tags=40%, list=20%, signal=50%	
GOBP_MRNA_3_END_PROCESSING	GOBP_MRNA_3_END_PROCESSING		96	-0.38577577	-1.3693857	0.13765182	0.3592543	1.0	2766	tags=29%, list=15%, signal=34%	
GOBP_TOR_SIGNALING	GOBP_TOR_SIGNALING		114	-0.29639572	-1.3661822	0.041152265	0.36502388	1.0	3180	tags=26%, list=17%, signal=32%	
GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE	GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE		80	-0.363681	-1.3646812	0.07692308	0.3664786	1.0	1880	tags=24%, list=10%, signal=26%	
GOBP_CELLULAR_RESPONSE_TO_HEAT	GOBP_CELLULAR_RESPONSE_TO_HEAT		114	-0.30837306	-1.3606403	0.07910751	0.3751093	1.0	5465	tags=46%, list=30%, signal=65%	
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION		61	-0.38482648	-1.3577029	0.06666667	0.38100246	1.0	2832	tags=31%, list=16%, signal=37%	
GOBP_CYTOKINESIS	GOBP_CYTOKINESIS		162	-0.30355898	-1.356581	0.045454547	0.38140717	1.0	3727	tags=31%, list=20%, signal=39%	
GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		189	-0.34803817	-1.3492007	0.0952381	0.39980328	1.0	3823	tags=35%, list=21%, signal=44%	
GOBP_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	GOBP_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION		63	-0.38487983	-1.3464677	0.06420233	0.40490052	1.0	1983	tags=24%, list=11%, signal=27%	
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION	GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION		74	-0.3883889	-1.3462735	0.13508065	0.40252998	1.0	3793	tags=35%, list=21%, signal=44%	
GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION	GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION		60	-0.40688586	-1.3450983	0.060311284	0.40313807	1.0	2631	tags=35%, list=14%, signal=41%	
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME		52	-0.39331803	-1.3413928	0.055226825	0.41154873	1.0	3009	tags=31%, list=16%, signal=37%	
GOBP_REGULATION_OF_DEPHOSPHORYLATION	GOBP_REGULATION_OF_DEPHOSPHORYLATION		198	-0.2666454	-1.3399981	0.02008032	0.4125343	1.0	3908	tags=28%, list=21%, signal=36%	
GOBP_VESICLE_DOCKING	GOBP_VESICLE_DOCKING		65	-0.30831793	-1.3370005	0.054945055	0.41880754	1.0	3676	tags=34%, list=20%, signal=42%	
GOBP_LEUKOCYTE_HOMEOSTASIS	GOBP_LEUKOCYTE_HOMEOSTASIS		74	-0.39226124	-1.3365015	0.11290322	0.4172953	1.0	5243	tags=51%, list=29%, signal=72%	
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS		63	-0.3387344	-1.3362215	0.06122449	0.41541478	1.0	2772	tags=27%, list=15%, signal=32%	
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT	GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT		103	-0.29810274	-1.334338	0.057026476	0.41811463	1.0	3528	tags=28%, list=19%, signal=35%	
GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT	GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT		156	-0.3158586	-1.3304431	0.08560311	0.42782137	1.0	3528	tags=29%, list=19%, signal=36%	
GOBP_PEPTIDYL_THREONINE_MODIFICATION	GOBP_PEPTIDYL_THREONINE_MODIFICATION		121	-0.3061743	-1.3282123	0.07283465	0.43206635	1.0	3334	tags=29%, list=18%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS		52	-0.3586447	-1.3278832	0.12139918	0.430081	1.0	4425	tags=37%, list=24%, signal=48%	
GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT		54	-0.34741405	-1.3234267	0.07201646	0.4408468	1.0	1975	tags=26%, list=11%, signal=29%	
GOBP_LYSOSOMAL_TRANSPORT	GOBP_LYSOSOMAL_TRANSPORT		105	-0.28994036	-1.3225441	0.08431373	0.4405107	1.0	3507	tags=30%, list=19%, signal=36%	
GOBP_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	GOBP_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY		107	-0.34284756	-1.3215226	0.100196466	0.4407498	1.0	4987	tags=48%, list=27%, signal=65%	
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION	GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION		82	-0.3319613	-1.3183616	0.100790516	0.4478322	1.0	3106	tags=29%, list=17%, signal=35%	
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT	GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT		74	-0.31255844	-1.3180717	0.08253359	0.44562444	1.0	3176	tags=30%, list=17%, signal=36%	
GOBP_INTERSTRAND_CROSS_LINK_REPAIR	GOBP_INTERSTRAND_CROSS_LINK_REPAIR		55	-0.36909643	-1.3157855	0.12851405	0.45001113	1.0	4771	tags=44%, list=26%, signal=59%	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION	GOBP_MAINTENANCE_OF_PROTEIN_LOCATION		85	-0.32025057	-1.3148017	0.03269231	0.4500684	1.0	4714	tags=42%, list=26%, signal=57%	
GOBP_NECROTIC_CELL_DEATH	GOBP_NECROTIC_CELL_DEATH		54	-0.37322703	-1.3145546	0.12350598	0.44804126	1.0	3475	tags=33%, list=19%, signal=41%	
GOBP_OOGENESIS	GOBP_OOGENESIS		82	-0.34096593	-1.3143858	0.052953158	0.44560933	1.0	3842	tags=33%, list=21%, signal=42%	
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_SIGNALING_PATHWAY		172	-0.33655223	-1.3133923	0.14003944	0.4457393	1.0	4322	tags=37%, list=24%, signal=48%	
GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY		84	-0.33045223	-1.3122969	0.102970295	0.44643912	1.0	3905	tags=33%, list=21%, signal=42%	
GOBP_REGULATION_OF_PROTEIN_IMPORT	GOBP_REGULATION_OF_PROTEIN_IMPORT		57	-0.3490907	-1.3108783	0.06762295	0.44820943	1.0	2625	tags=28%, list=14%, signal=33%	
GOBP_METAPHASE_PLATE_CONGRESSION	GOBP_METAPHASE_PLATE_CONGRESSION		64	-0.34390077	-1.3103518	0.07915058	0.44695014	1.0	3394	tags=31%, list=19%, signal=38%	
GOBP_REGULATION_OF_B_CELL_PROLIFERATION	GOBP_REGULATION_OF_B_CELL_PROLIFERATION		59	-0.3874303	-1.3102756	0.10728745	0.44437644	1.0	3134	tags=32%, list=17%, signal=39%	
GOBP_NEURON_PROJECTION_ORGANIZATION	GOBP_NEURON_PROJECTION_ORGANIZATION		83	-0.3252063	-1.308664	0.07539683	0.4463988	1.0	1948	tags=25%, list=11%, signal=28%	
GOBP_SPINDLE_LOCALIZATION	GOBP_SPINDLE_LOCALIZATION		53	-0.3279377	-1.3084466	0.08396947	0.44430146	1.0	4028	tags=34%, list=22%, signal=43%	
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING	GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING		68	-0.2931191	-1.3066833	0.06827309	0.44717577	1.0	3005	tags=26%, list=16%, signal=32%	
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR		77	-0.31914404	-1.3064463	0.09055118	0.44510046	1.0	3559	tags=32%, list=19%, signal=40%	
GOBP_MEMBRANE_FUSION	GOBP_MEMBRANE_FUSION		165	-0.28655547	-1.3060963	0.047348484	0.44349527	1.0	3613	tags=29%, list=20%, signal=36%	
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING		77	-0.31851453	-1.3018255	0.10245901	0.45436507	1.0	2832	tags=26%, list=16%, signal=31%	
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		140	-0.34743807	-1.301683	0.13294798	0.4519857	1.0	3823	tags=34%, list=21%, signal=43%	
GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION		158	-0.29418662	-1.3010651	0.033663366	0.45107085	1.0	4646	tags=39%, list=25%, signal=51%	
GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY	GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY		55	-0.3592567	-1.2991711	0.09920635	0.4537309	1.0	2670	tags=24%, list=15%, signal=28%	
GOBP_DNA_METHYLATION_OR_DEMETHYLATION	GOBP_DNA_METHYLATION_OR_DEMETHYLATION		92	-0.30835712	-1.2980669	0.06616257	0.4543056	1.0	3656	tags=28%, list=20%, signal=35%	
GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS	GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS		68	-0.35823944	-1.2950155	0.12062257	0.46119806	1.0	3775	tags=35%, list=21%, signal=44%	
GOBP_MYELOID_CELL_DEVELOPMENT	GOBP_MYELOID_CELL_DEVELOPMENT		62	-0.3890875	-1.2929877	0.1605691	0.46483985	1.0	3968	tags=40%, list=22%, signal=51%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS		76	-0.314636	-1.289627	0.12048193	0.4731492	1.0	3343	tags=28%, list=18%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS		80	-0.31841284	-1.2864342	0.102	0.4802759	1.0	3878	tags=34%, list=21%, signal=43%	
GOBP_PRESYNAPTIC_ENDOCYTOSIS	GOBP_PRESYNAPTIC_ENDOCYTOSIS		54	-0.3985429	-1.286247	0.15049505	0.4781203	1.0	2279	tags=28%, list=12%, signal=32%	
GOBP_PEPTIDYL_LYSINE_ACETYLATION	GOBP_PEPTIDYL_LYSINE_ACETYLATION		153	-0.25282624	-1.2850027	0.0859375	0.4795217	1.0	3178	tags=24%, list=17%, signal=28%	
GOBP_VACUOLAR_TRANSPORT	GOBP_VACUOLAR_TRANSPORT		146	-0.27961084	-1.2844541	0.09019608	0.47864637	1.0	3613	tags=30%, list=20%, signal=37%	
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS		169	-0.2900589	-1.2840432	0.108986616	0.47722706	1.0	2818	tags=24%, list=15%, signal=28%	
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION	GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION		90	-0.30907026	-1.28337	0.08134921	0.47660893	1.0	2187	tags=21%, list=12%, signal=24%	
GOBP_ESTABLISHMENT_OF_CELL_POLARITY	GOBP_ESTABLISHMENT_OF_CELL_POLARITY		133	-0.27513966	-1.2812026	0.10721248	0.48071644	1.0	4389	tags=35%, list=24%, signal=45%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		76	-0.31090984	-1.2794465	0.13786009	0.48353294	1.0	4935	tags=47%, list=27%, signal=65%	
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		172	-0.27242357	-1.2726185	0.06666667	0.5032174	1.0	4961	tags=35%, list=27%, signal=47%	
GOBP_CELLULAR_RESPONSE_TO_RADIATION	GOBP_CELLULAR_RESPONSE_TO_RADIATION		177	-0.2750725	-1.2709441	0.050813008	0.5057768	1.0	4817	tags=36%, list=26%, signal=49%	
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS		56	-0.36019462	-1.2702516	0.12921348	0.50527596	1.0	2252	tags=27%, list=12%, signal=30%	
GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY	GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY		165	-0.26213834	-1.2696894	0.050290134	0.504436	1.0	3908	tags=28%, list=21%, signal=36%	
GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS		103	-0.30053544	-1.2678493	0.10041841	0.5077522	1.0	3674	tags=30%, list=20%, signal=37%	
GOBP_CELLULAR_IRON_ION_HOMEOSTASIS	GOBP_CELLULAR_IRON_ION_HOMEOSTASIS		63	-0.33143398	-1.2651474	0.10408163	0.5143572	1.0	2040	tags=24%, list=11%, signal=27%	
GOBP_MRNA_EXPORT_FROM_NUCLEUS	GOBP_MRNA_EXPORT_FROM_NUCLEUS		106	-0.35347414	-1.2635527	0.19753087	0.51640075	1.0	3274	tags=31%, list=18%, signal=38%	
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		67	-0.3591641	-1.2616932	0.15705766	0.52007544	1.0	3801	tags=33%, list=21%, signal=41%	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		50	-0.35178608	-1.2605889	0.17382413	0.52076584	1.0	3798	tags=38%, list=21%, signal=48%	
GOBP_MULTI_ORGANISM_LOCALIZATION	GOBP_MULTI_ORGANISM_LOCALIZATION		65	-0.3147731	-1.2599442	0.14624506	0.52003384	1.0	4564	tags=42%, list=25%, signal=55%	
GOBP_HISTONE_H3_K4_METHYLATION	GOBP_HISTONE_H3_K4_METHYLATION		50	-0.33400324	-1.2587506	0.17288801	0.52100253	1.0	4583	tags=36%, list=25%, signal=48%	
GOBP_LAMELLIPODIUM_ASSEMBLY	GOBP_LAMELLIPODIUM_ASSEMBLY		65	-0.3375703	-1.2586585	0.16535433	0.5187258	1.0	3531	tags=32%, list=19%, signal=40%	
GOBP_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS	GOBP_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS		67	-0.31439424	-1.2577946	0.14693877	0.51902866	1.0	3674	tags=33%, list=20%, signal=41%	
GOBP_RESPONSE_TO_GAMMA_RADIATION	GOBP_RESPONSE_TO_GAMMA_RADIATION		51	-0.33703366	-1.2573581	0.13646056	0.51771855	1.0	4961	tags=41%, list=27%, signal=56%	
GOBP_ORGANELLE_DISASSEMBLY	GOBP_ORGANELLE_DISASSEMBLY		100	-0.29288924	-1.2557019	0.13385826	0.5206135	1.0	1915	tags=17%, list=10%, signal=19%	
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS		52	-0.3206443	-1.2555053	0.16161616	0.51865244	1.0	4121	tags=35%, list=23%, signal=45%	
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		124	-0.29725227	-1.2546947	0.15079366	0.5186574	1.0	2818	tags=23%, list=15%, signal=27%	
GOBP_DENDRITIC_SPINE_MORPHOGENESIS	GOBP_DENDRITIC_SPINE_MORPHOGENESIS		54	-0.32807845	-1.2536613	0.116564415	0.5192339	1.0	2236	tags=30%, list=12%, signal=34%	
GOBP_DNA_METHYLATION	GOBP_DNA_METHYLATION		69	-0.28311566	-1.2514986	0.099415205	0.5240245	1.0	3357	tags=25%, list=18%, signal=30%	
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		152	-0.27794525	-1.2506412	0.14849624	0.52416766	1.0	3844	tags=29%, list=21%, signal=36%	
GOBP_CELL_AGING	GOBP_CELL_AGING		101	-0.30572766	-1.2504184	0.1283525	0.5222425	1.0	3690	tags=29%, list=20%, signal=36%	
GOBP_LYMPHOCYTE_HOMEOSTASIS	GOBP_LYMPHOCYTE_HOMEOSTASIS		52	-0.37937978	-1.249651	0.15400411	0.52212477	1.0	5243	tags=48%, list=29%, signal=67%	
GOBP_DNA_BIOSYNTHETIC_PROCESS	GOBP_DNA_BIOSYNTHETIC_PROCESS		183	-0.2693495	-1.2492222	0.091649696	0.52094966	1.0	3729	tags=29%, list=20%, signal=36%	
GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE	GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE		123	-0.31458738	-1.2489139	0.09607843	0.51925284	1.0	1880	tags=21%, list=10%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT		172	-0.28745803	-1.2477928	0.114989735	0.5204632	1.0	3905	tags=31%, list=21%, signal=39%	
GOBP_MEIOTIC_CELL_CYCLE_PROCESS	GOBP_MEIOTIC_CELL_CYCLE_PROCESS		184	-0.30564237	-1.2469293	0.12922466	0.52060086	1.0	3842	tags=30%, list=21%, signal=37%	
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		114	-0.28995827	-1.2461745	0.15049505	0.5204832	1.0	4935	tags=43%, list=27%, signal=59%	
GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS		51	-0.3707176	-1.2447785	0.17366412	0.5222253	1.0	1465	tags=18%, list=8%, signal=19%	
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION		114	-0.28472558	-1.2446296	0.05338809	0.5201566	1.0	5296	tags=38%, list=29%, signal=53%	
GOBP_NUCLEAR_EXPORT	GOBP_NUCLEAR_EXPORT		191	-0.3132906	-1.2445384	0.17671518	0.51789784	1.0	5388	tags=45%, list=30%, signal=63%	
GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY		51	-0.36179876	-1.2440801	0.22465208	0.51671934	1.0	3912	tags=39%, list=21%, signal=50%	
GOBP_ACTIN_CYTOSKELETON_REORGANIZATION	GOBP_ACTIN_CYTOSKELETON_REORGANIZATION		100	-0.31512362	-1.2438948	0.13469388	0.5148764	1.0	3899	tags=31%, list=21%, signal=39%	
GOBP_SNRNA_TRANSCRIPTION	GOBP_SNRNA_TRANSCRIPTION		75	-0.34006077	-1.2428477	0.19341564	0.5157941	1.0	5056	tags=44%, list=28%, signal=61%	
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		88	-0.3188609	-1.2419578	0.102	0.5161466	1.0	2129	tags=20%, list=12%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING		172	-0.32139128	-1.2419409	0.17330678	0.5137531	1.0	3040	tags=25%, list=17%, signal=30%	
GOBP_CELLULAR_SENESCENCE	GOBP_CELLULAR_SENESCENCE		66	-0.3198062	-1.2398628	0.14059407	0.5181316	1.0	3877	tags=30%, list=21%, signal=38%	
GOBP_FIBROBLAST_PROLIFERATION	GOBP_FIBROBLAST_PROLIFERATION		76	-0.32058904	-1.2393947	0.08266129	0.5171983	1.0	3223	tags=33%, list=18%, signal=40%	
GOBP_VESICLE_TARGETING	GOBP_VESICLE_TARGETING		90	-0.30920145	-1.2388073	0.19181034	0.51667565	1.0	5076	tags=43%, list=28%, signal=60%	
GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		59	-0.3192815	-1.2376728	0.15682282	0.5178901	1.0	2625	tags=25%, list=14%, signal=30%	
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION	GOBP_NUCLEAR_ENVELOPE_ORGANIZATION		51	-0.3217124	-1.2349623	0.175	0.5240628	1.0	3414	tags=25%, list=19%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY		101	-0.29175636	-1.2328833	0.123732254	0.5283329	1.0	3899	tags=31%, list=21%, signal=39%	
GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		77	-0.3058716	-1.2324347	0.1573499	0.52734023	1.0	1402	tags=16%, list=8%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST		78	-0.2960612	-1.2312709	0.1388889	0.5287473	1.0	3617	tags=32%, list=20%, signal=40%	
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		166	-0.30402306	-1.2285444	0.14257812	0.5349072	1.0	2657	tags=21%, list=15%, signal=24%	
GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY	GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY		55	-0.36845267	-1.2279638	0.19037656	0.5343155	1.0	4257	tags=40%, list=23%, signal=52%	
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION		179	-0.26866215	-1.2272215	0.11359026	0.53436893	1.0	3963	tags=29%, list=22%, signal=37%	
GOBP_B_CELL_PROLIFERATION	GOBP_B_CELL_PROLIFERATION		93	-0.37546635	-1.2213842	0.18687873	0.55078334	1.0	3622	tags=31%, list=20%, signal=39%	
GOBP_HOMOLOGOUS_RECOMBINATION	GOBP_HOMOLOGOUS_RECOMBINATION		57	-0.34101215	-1.2212948	0.18929255	0.5486217	1.0	5625	tags=49%, list=31%, signal=71%	
GOBP_CENTROMERE_COMPLEX_ASSEMBLY	GOBP_CENTROMERE_COMPLEX_ASSEMBLY		53	-0.38385874	-1.221084	0.19734345	0.54695046	1.0	3325	tags=40%, list=18%, signal=48%	
GOBP_RNA_EXPORT_FROM_NUCLEUS	GOBP_RNA_EXPORT_FROM_NUCLEUS		133	-0.33838242	-1.2204177	0.20790021	0.5467186	1.0	3274	tags=31%, list=18%, signal=37%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH		173	-0.27670142	-1.2149861	0.19029126	0.5619487	1.0	2936	tags=24%, list=16%, signal=28%	
GOBP_DENDRITE_MORPHOGENESIS	GOBP_DENDRITE_MORPHOGENESIS		128	-0.30286327	-1.2112825	0.15145631	0.5715346	1.0	2236	tags=24%, list=12%, signal=27%	
