	baseMean	log2FoldChange	lfcSE	pvalue	padj
INPP1	285.871466689054	-0.0418969140554742	0.0608325470690497	0.0561487834658597	NA
MFSD6	1141.92869980801	-0.0364386758402644	0.051904604787127	0.0829484380378755	0.346640601793134
NEMP2	285.318090901389	-0.0184530904966318	0.0363749703338816	0.300591383290128	NA
NAB1	677.713763820325	-0.0834242137195433	0.0649062108733957	0.014402036305927	0.161741477040943
GLS	718.309034856274	-0.152495296003253	0.100416393783389	0.00455610301732832	0.0981061500614797
STAT1	604.464884907469	-0.0726941718010846	0.0502431986516644	0.0166438604857248	0.171804284726362
STAT4	903.198285445111	-0.0464559629735053	0.043121398592745	0.0625709648227255	0.304790930391319
MYO1B	1284.24045744579	-0.0024838328979332	0.0356736675012972	0.829270321146	0.936992270098995
NABP1	191.308039365668	-0.00449710161189408	0.0323535092652702	0.780326304786345	NA
SDPR	151.397881317448	-0.156500825834302	0.0759333814145617	0.00172811746906905	NA
TMEFF2	2095.97230491111	-0.0953236782787336	0.0971638919957197	0.0154725894369819	0.16513950551955
SLC39A10	1014.39389202332	0.00354060938904903	0.0284131669151695	0.849833963375087	0.945409829250177
DNAH7	805.475623057157	0.022098915721479	0.0406908998139997	0.229977991781102	0.565882233996889
STK17B	564.915777516475	-0.0746728361105708	0.124662935752457	0.0171471525595029	0.174491368252269
HECW2	2175.63543037179	-0.0700624413614463	0.0413705130524565	0.0117716980443162	0.151272086121924
CCDC150	494.548531603996	0.0202163694757112	0.0374593719492682	0.257847057160483	NA
GTF3C3	200.318462336721	-0.0197377478912957	0.0394492105567125	0.233229494820687	NA
C2orf66	22.5382599087419	-0.0231039811720062	0.046930538591309	0.0299190521705145	NA
PGAP1	371.445588221097	-0.0707049920112937	0.0740700677542053	0.0237785580803264	NA
ANKRD44	3391.16679369427	-0.0339706114866582	0.0372367697495586	0.136473351173834	0.436420435544336
SF3B1	679.86198265113	-0.023046181983381	0.0331691601878032	0.25248114696785	0.589879354490496
COQ10B	262.506548979301	-0.0121375250505524	0.0336916379441637	0.482149960450387	NA
HSPD1	102.392695365819	-0.00863160717263319	0.0362360901600607	0.490956217537658	NA
HSPE1	0	NA	NA	NA	NA
HSPE1-MOB4	0	NA	NA	NA	NA
MOB4	22.702995991382	-0.0263785812839317	0.051291286248757	0.00766629715065398	NA
RFTN2	556.569725037809	-0.00089685959234952	0.0311874323442902	0.974223381070947	0.990151147058141
MARS2	36.0260710263101	0.00513579173928549	0.0368065729340776	0.741642940038888	NA
BOLL	139.129853925857	0.0100143967749463	0.0355989943835023	0.496124480914126	NA
PLCL1	2856.10058406772	-0.0506400533370413	0.06644326756778	0.0368817414311128	0.237090171578266
SATB2	491.248066037744	0.00937673372063671	0.0373404297820533	0.354612057277538	NA
FTCDNL1	627.206973146357	0.0114273915418611	0.0279388179031079	0.758078281663619	0.910489086681371
C2orf69	184.678337292942	-0.037130077316369	0.0515967893347031	0.0793782619350782	NA
TYW5	0	NA	NA	NA	NA
C2orf47	290.525599585123	-0.000267176382372388	0.0344475294937433	0.983067277044733	NA
SPATS2L	1733.88309348783	-0.0187024246520439	0.03850266188475	0.251992946902538	0.589879354490496
KCTD18	229.780831192791	-0.035566751738104	0.0441132354893429	0.11009429997059	NA
SGOL2	277.496787084418	-0.0132986842472372	0.0346171791468004	0.435925350301106	NA
AOX1	833.652972300208	0.0159840122314995	0.0365370276513414	0.279548502938919	0.613663897062858
BZW1	136.366302455287	-0.133992995574161	0.0829521696606346	0.0044684293472305	NA
CLK1	198.848790787368	-0.0120020067633567	0.0361900510746322	0.420326935678473	NA
PPIL3	179.361246957384	-0.0121862392941347	0.0345235116074522	0.454122558339433	NA
NIF3L1	108.964926657786	-0.00961347093773124	0.0358672429317405	0.491481242707327	NA
ORC2	440.694215260466	-0.0218289623310386	0.0348168593257325	0.268313339376826	NA
FAM126B	883.127267915595	-0.0346510401232356	0.0340172969490593	0.118574958763414	0.40660048956595
NDUFB3	155.680979946863	-0.00284653212478806	0.0347585328201793	0.829759729903277	NA
CFLAR	818.444458809293	-0.00443574852137406	0.0302009928314449	0.848288799312587	0.945409829250177
CASP10	637.699093225465	-0.0354846500883746	0.0399483715763485	0.115503002299097	0.401544669818508
CASP8	732.943485109221	-0.021258151434176	0.0281158498233087	0.257937451061236	0.594150657210519
ALS2CR12	281.454667066943	0.0106991954152781	0.0328029146612155	0.548826429437322	NA
TRAK2	84.5036882838772	-0.21075722521841	0.121964138016823	0.00251473850708457	NA
STRADB	192.303014473644	0.00127011529940724	0.0329442551331642	0.937895673611679	NA
ALS2CR11	439.293859065902	0.000276395393758241	0.0313304888975081	0.992858044516702	NA
TMEM237	135.751962596437	-0.0069487718583871	0.0344302719184408	0.64253883227245	NA
MPP4	352.759502071791	0.027266984898433	0.0383946271456488	0.181080044983967	NA
ALS2	637.199954962663	-0.0338727589793274	0.0381083708058022	0.132668014855881	0.431142917162932
CDK15	760.341787773823	-0.0182160975290978	0.037119852670345	0.291409464870027	0.621029305049516
FZD7	56.2689539615695	-0.00595287173264453	0.0359790474951805	0.616127359023213	NA
KIAA2012	1067.11437278602	0.0437884782225286	0.0379529420029169	0.0635655350264107	0.306654193107335
SUMO1	364.892398276953	-0.0183353819113906	0.0353180135140924	0.324728796761907	NA
AC079354.2	2.11928597246642	0.00328846407635455	0.0376054730086818	0.277080251622226	NA
NOP58	499.877756027492	-0.0188650798765073	0.0336040510681979	0.335816849312958	NA
BMPR2	1871.92251632729	-0.0311073217227436	0.0443930989231077	0.11695432034044	0.402784278035716
FAM117B	1180.62606403011	0.000175002902083977	0.0303715806199721	0.992752791003415	0.997698644917427
ICA1L	612.809939990015	-0.00973160926489378	0.0306778916681894	0.598347671405044	0.83110726502841
WDR12	398.146361401749	-0.00454429121001705	0.0310329583035073	0.795455673324103	NA
CARF	0	NA	NA	NA	NA
NBEAL1	1248.13582208167	-0.00926547805327523	0.0335457262138656	0.551413432276434	0.804397946620324
CYP20A1	708.255917564326	-0.0047272397270264	0.0260265189897493	0.801226958647161	0.927160048624631
ABI2	815.708343045773	-0.0535184245275513	0.0692377348393762	0.050368211855607	0.273435206261487
RAPH1	697.907614352783	-0.0124095078504104	0.0381726762830399	0.300374869785386	0.630809704391629
CD28	223.985285909918	0.0026941390641059	0.0336006390332489	0.858984425807245	NA
CTLA4	44.4604616297992	-0.0146584442136043	0.040152731254661	0.151597757850794	NA
ICOS	84.2339261162703	0.00657192698414915	0.0352903529098037	0.627104172824243	NA
PARD3B	6281.45657360484	-0.028800853358459	0.0436967967009613	0.117084361009941	0.402784278035716
NRP2	1374.41192174573	-0.0175374915595366	0.0298860128065553	0.379046289799246	0.69618768681798
INO80D	1139.19505411488	-0.0149783921579538	0.030804765412145	0.409779269807015	0.720033247457869
NDUFS1	373.328137911702	-0.000485802407735801	0.0329654539377364	0.97478107477313	NA
EEF1B2	35.1219187831991	0.00022332552739411	0.0362107476561344	0.981951006383987	NA
GPR1	273.879096770583	0.0088132036455437	0.0344468388232338	0.570480682250845	NA
ZDBF2	168.113867486618	-0.0173431978459682	0.0373113685451895	0.302850535627125	NA
AC017081.1	0	NA	NA	NA	NA
ADAM23	725.291772813549	-0.00656303591999761	0.0331131261933134	0.687733452990699	0.871186383605966
DYTN	352.162955481707	-0.00604389487595557	0.0349026998117107	0.663910665711084	NA
MDH1B	84.7649120063907	0.0147433955686327	0.0385276238560845	0.277301103887177	NA
FASTKD2	128.313327835295	0.00843701849619209	0.0354238678401875	0.554088327431069	NA
CPO	127.773331506254	0.0329969300854766	0.0508943637812342	0.0811364070944567	NA
KLF7	1997.51881850134	-0.0363270385346991	0.0503065412003315	0.0848987932404396	0.348925316574075
CREB1	790.875780220414	-0.0909520782209948	0.0557300621286398	0.00825255379780465	0.128041938091247
METTL21A	307.072893568395	-0.00588751632943155	0.0314699589369533	0.736417452896392	NA
CCNYL1	574.33495996086	-0.00855579322662237	0.0329808586128732	0.600570633142567	0.831746961087373
FZD5	89.0254469731454	-0.0201053575141763	0.0418368420969905	0.160826949705753	NA
PLEKHM3	2234.35613977321	-0.0216643655872855	0.0278847213619299	0.280736176170677	0.61492843468845
CRYGD	23.1645280487481	-0.00471260050462038	0.0371581137829185	0.528460976172141	NA
CRYGC	9.9051015326297	-0.0016074078265999	0.0370735959618529	0.787967846252634	NA
CRYGB	34.5057805173966	0.0162774013806661	0.0408213485180588	0.142448871590067	NA
CRYGA	21.4031282736268	-0.00423908095861575	0.0370052845225601	0.584921482080493	NA
C2orf80	221.416145908449	-0.00305681166356369	0.0336509477525883	0.838858869063485	NA
IDH1	235.924169325188	-0.00135595771596639	0.0317837399407367	0.91317485774772	NA
PIKFYVE	838.747620619474	-0.0337413758489001	0.0419423853077747	0.121046630836144	0.411984707659645
PTH2R	1248.74712198004	-0.0034580935086805	0.0322678203841951	0.893520468176486	0.962256527434192
MAP2	860.251890627499	-0.0904544683659998	0.0691584861572747	0.0124168343656107	0.151813706694463
UNC80	542.047724918494	0.0159997952028189	0.037800830094951	0.287217578725073	NA
RPE	236.064915355622	-0.018020179727309	0.036330958700979	0.317096889032882	NA
KANSL1L	980.186528050635	-0.0715332543325087	0.0744808731559526	0.0252793840767794	0.202864653047309
ACADL	207.497352231109	-0.0217432677990634	0.0396821524399826	0.213874287966097	NA
MYL1	31.5028704689149	0.00133286797508527	0.0367170894229165	0.862890930912527	NA
LANCL1	306.114129574949	-0.0350472195532561	0.0455580228209523	0.107362147918247	NA
CPS1	664.572904543232	0.00240717454557059	0.0368630348955695	0.746176938332165	0.904953309769793
ERBB4	1335.08461828727	0.00891208810014926	0.0377467058335813	0.330195835837992	0.654719011369437
IKZF2	697.546408660393	-0.0811031361471478	0.107827181850485	0.0178672015815819	0.175876091468914
SPAG16	1460.99924026598	0.0125538010259716	0.0391875788651829	0.180088126092936	0.504347080707069
VWC2L	262.222023722682	0.0156113479364333	0.0398144969115437	0.201233782190979	NA
BARD1	613.605312507728	-0.0326715017074916	0.0474429666630862	0.109306176115497	0.392824433796993
ABCA12	299.523198365177	0.0151678856005954	0.0387933359167034	0.264076485855739	NA
ATIC	409.618863439925	-0.0107384962554083	0.0315517604380267	0.555757631248106	NA
FN1	598.904314240018	-0.00596621296731464	0.0360581316879453	0.609898499384517	0.835183807247607
MREG	497.484237464663	0.0142498258634665	0.037653587018569	0.310879252128778	NA
PECR	439.561941122693	-0.0026174523551002	0.0333767321971391	0.864153295640206	NA
TMEM169	210.624546642808	0.000928810520519246	0.032495701489314	0.954944933363417	NA
XRCC5	1169.4519758023	-0.00809818297002904	0.0283669083376353	0.667982385085589	0.861022180949373
MARCH4	1015.9921433506	-0.00532317588722099	0.0358806710348564	0.650776039011987	0.854164790630094
SMARCAL1	778.393709644524	-0.00317103065271892	0.0326408697083105	0.84714313116225	0.944774671733565
RPL37A	901.739739069962	-0.0104567107178539	0.030978843170392	0.527318209285959	0.795871079138454
IGFBP2	515.548228643309	0.00986581414963	0.0321321508540205	0.580646750041844	NA
IGFBP5	269.726196983004	0.00946645232816935	0.0337922566779624	0.564481712697842	NA
TNP1	5.88187650701114	0.00238967304203222	0.0372560666146462	0.645878279156847	NA
DIRC3	2447.23839321875	0.0484636962948335	0.0424633495092731	0.0581510288690867	0.294385923590029
TNS1	4135.31210551677	0.00146576373569063	0.0312005663821252	0.93446352189917	0.978231453569493
RUFY4	728.945973753471	-0.00924214340669565	0.0355691163171512	0.533779620801048	0.798129135564208
CXCR2	152.169333609581	0.00536655240085714	0.0358183455468944	0.653170595999345	NA
CXCR1	57.458258811249	0.0163744431447054	0.0407726856522182	0.147412261025888	NA
ARPC2	683.833257575512	-0.00721381982767999	0.0323125583106374	0.674844520629775	0.865718968857395
GPBAR1	130.392871472838	-0.00578336298126236	0.032592458277745	0.728437266519595	NA
AAMP	78.5501761038525	0.00110863240939071	0.0341537306449343	0.939682557555063	NA
PNKD	1174.68771036074	0.0644857380409391	0.0373870351567661	0.0139437006617959	0.16027744602091
TMBIM1	0	NA	NA	NA	NA
CATIP	293.123394931041	0.0167418224707478	0.0359773391807898	0.34135545545784	NA
SLC11A1	402.588760236932	0.0132414049258501	0.0344542881348696	0.479572641203263	NA
CTDSP1	184.200775473789	0.0027900135234283	0.0343396712085773	0.84463493564138	NA
VIL1	446.489535929546	0.0238553071082851	0.0384297080535395	0.247364032185457	NA
USP37	995.699455966718	-0.0166986687820853	0.0260746508988906	0.379555393045179	0.696613713339947
RQCD1	244.06381614808	0.00521179061949504	0.032008281325242	0.759006776343729	NA
PLCD4	345.372430978951	-0.000597419854916376	0.0306711015162715	0.974417066846792	NA
ZNF142	216.524056552272	0.0143157083056551	0.0347410616162068	0.410788922186864	NA
BCS1L	60.1756764261083	-0.00544174568077148	0.035580947957115	0.662542627796372	NA
RNF25	75.3398057878629	0.0179119419898625	0.0405558548885562	0.186622143300915	NA
STK36	238.285441838739	-0.00170270543845285	0.0318559066635664	0.895718649711443	NA
TTLL4	490.516050648252	0.0256552394417734	0.0422766616544723	0.133819320757849	NA
CYP27A1	285.009510472362	0.00704381516493585	0.0368621004710655	0.491660023266747	NA
PRKAG3	112.060675438181	0.0134597788065024	0.0396670025087719	0.164532803308381	NA
WNT6	94.8166431209309	0.0376126183645691	0.0599723474962082	0.0424785741757504	NA
WNT10A	96.3756428155761	0.0308307824431943	0.0511383641244673	0.0686292170480747	NA
CDK5R2	7.30564097354306	0.00523045788455527	0.0377579016846711	0.264491997796294	NA
FEV	17.7984229645398	0.0218181417357627	0.0461437834392204	0.0220146977814721	NA
CRYBA2	15.3021851821983	0.00976917354756544	0.0387802010042613	0.155056989748355	NA
CCDC108	239.065036533282	0.186374755527811	0.0996817034710502	0.00206238553526833	NA
IHH	51.5190476108647	0.0120716353092416	0.0391079718303006	0.193717925066664	NA
NHEJ1	0.0583045296421596	0.000218522180014826	0.037513030425271	0.90366175458889	NA
RP11-33O4.2	14.8496209194238	0.00184495406194379	0.0368654454168758	0.796845398134588	NA
SLC23A3	0	NA	NA	NA	NA
CNPPD1	63.7923589481734	0.0418702198968009	0.0679651008726091	0.0271505931633342	NA
FAM134A	67.9201143667319	0.00777733395775171	0.0355622820452893	0.566842202237338	NA
ZFAND2B	161.85592563559	-0.0064116764047397	0.0334919096695993	0.691160551526254	NA
ABCB6	0	NA	NA	NA	NA
ATG9A	185.418211061384	0.0511255877439116	0.0696835611651319	0.040269089506655	NA
ANKZF1	64.2857306820659	0.0260754691392519	0.047380252982089	0.0758121119305546	NA
GLB1L	82.5442147378435	-0.00904995247071372	0.0361637934118359	0.529095270979947	NA
STK16	106.765932204939	0.0125668311873767	0.0380720276047098	0.307737005751223	NA
TUBA4A	145.624640302284	0.0223840848973285	0.0403323593129559	0.180648886392738	NA
TUBA4B	0	NA	NA	NA	NA
DNAJB2	206.096920453902	0.0224719746964209	0.0420862987696439	0.176591407317888	NA
PTPRN	194.124777431842	0.0185958977343749	0.0397244606654015	0.220706826698659	NA
RESP18	19.8745357228225	0.0167244661405904	0.0424425073917637	0.0262247464607837	NA
DNPEP	249.432537755173	0.0264259531810615	0.0387436070131284	0.186461436903074	NA
DES	63.1461179088837	0.0216307991161998	0.0445967272870673	0.0757933937852655	NA
SPEG	594.066107732897	0.0283910970931842	0.0437941468290606	0.139318631250299	0.441029445400035
GMPPA	141.428120214411	0.011227323024559	0.0362123993523145	0.442469799515371	NA
ASIC4	266.57253090151	0.00568412026710336	0.0351538069178247	0.672210538836834	NA
CHPF	56.4564621644855	0.0068344341763366	0.0370866165573674	0.473934737208079	NA
TMEM198	64.8509779571477	0.00948737184218307	0.037649039249379	0.357240804479108	NA
OBSL1	336.57096231605	0.0022771638899843	0.0337942679052866	0.875906897814709	NA
INHA	65.1320635911464	0.00654684161567194	0.0364286914936894	0.558653268621737	NA
STK11IP	173.702468728357	0.0294172145432096	0.0453575548612246	0.113953102338326	NA
SLC4A3	198.513153688102	0.0272632033344735	0.0432454434111792	0.131043424020691	NA
EPHA4	1136.31939921034	-0.0555544739640021	0.0807395373021108	0.0289372001562468	0.212671498809141
PAX3	208.424131227935	0.278699775191793	0.0910903244433426	8.6235583461468e-05	NA
CCDC140	32.3242181147264	0.0225151538522654	0.0461413122045336	0.0399632058105845	NA
SGPP2	637.897258062176	0.0652768835122184	0.0888748084342776	0.0242048798059662	0.198947507553282
FARSB	846.701556057329	-0.0145901843334874	0.0329284885921475	0.401935232411464	0.714220011782407
MOGAT1	316.608189067047	0.00450028733437	0.0362085901133174	0.672036408339768	NA
ACSL3	1001.42491845157	-0.0540697853647525	0.0728450022230862	0.0342310933665288	0.226123135812799
KCNE4	434.187407870065	-0.00928343694768516	0.0363231661648398	0.449253445106479	NA
SCG2	8.99952158338001	0.00407315647016913	0.0375563346653358	0.374925003316036	NA
AP1S3	615.842323535273	0.0338353449503096	0.0383403038924314	0.13088227441395	0.428071043252393
WDFY1	1556.04819368719	-0.0227312064815769	0.0315643675440221	0.375553916826965	0.693529304059332
MRPL44	110.388715037754	-0.0182758576056783	0.0381456347092688	0.269329329148738	NA
SERPINE2	958.752574183147	-0.0123754625418659	0.0367248078988912	0.411101243405374	0.720825235646604
FAM124B	371.778444124293	-0.0518273244942319	0.0436831393818534	0.0447208565591175	NA
CUL3	1583.20489806803	-0.111761585871654	0.045402367237028	0.00104266957083038	0.0657082415659848
DOCK10	3269.01444770025	-0.0233348382922772	0.0372015929240997	0.232720675272105	0.569565158029636
NYAP2	509.119294209918	0.0102228038905985	0.0363604804907678	0.456247423018351	NA
IRS1	590.414140353093	-0.0553861445331862	0.0834076613678634	0.0276442918056627	0.208974217905363
RHBDD1	2015.37435009449	-0.0157932746072702	0.0376434515995059	0.32363317887039	0.648685801507755
COL4A4	737.358709163604	0.0111092293395459	0.0311787312985932	0.546481534526196	0.804007225313734
COL4A3	466.689987740078	-0.00118582587110739	0.0349679340534671	0.927202961574415	NA
MFF	427.860816792966	-0.0415411374236947	0.053456086348454	0.0696408516069563	NA
TM4SF20	249.498567238295	-0.0144727459000361	0.0355644101837523	0.38313053738923	NA
AGFG1	1062.06474132383	-0.0862693160754493	0.0582494842735121	0.0110359362065978	0.145993819238334
C2orf83	110.075958508297	0.0140186835159309	0.0374915084421054	0.338759664981443	NA
SLC19A3	143.139466258911	0.00575051036701742	0.0377158265140014	0.310043814753089	NA
CCL20	16.2813021909437	-0.00424799323377188	0.0373312787537392	0.493845506607455	NA
DAW1	168.110635758841	0.0258143901822343	0.0476367345621693	0.0650962568810821	NA
SPHKAP	217.535315501551	0.0203067219210939	0.0442091596271117	0.0552506551090034	NA
PID1	1253.44929019867	0.00341113364895334	0.0373509783614603	0.525202072131565	0.795666893002774
DNER	847.893861784069	0.0361820032577012	0.0609655156459728	0.0320611746425417	0.223229258903126
TRIP12	1939.0595503443	-0.0626479638226224	0.0382232523234421	0.0172527388321584	0.174506072654447
FBXO36	668.247712977341	0.00961379987773178	0.0279492040222715	0.615016693874075	0.838044092733584
SLC16A14	253.733996268878	0.0132265462130173	0.0333559690175225	0.439724972220006	NA
SP110	278.072060991151	0.0352360767694765	0.0476811682045783	0.0787096385552584	NA
SP140	361.948912100113	0.014220484366509	0.035692491663257	0.382177978839818	NA
SP140L	445.000516782796	-0.0205595901243055	0.0369190253524461	0.197279446260435	NA
SP100	1029.35039206568	-0.00406138666554678	0.0328165964604855	0.789557426722503	0.922189866202143
CAB39	1713.72380319565	-0.0177202066876924	0.0322871376158066	0.418949443515061	0.727230266764575
ITM2C	281.218471470531	0.00908276829793329	0.0325328445240872	0.588402952787265	NA
GPR55	621.544426073344	0.0098997343740094	0.0339826797195432	0.528571979200978	0.795919648156814
SPATA3	186.242085913506	0.108055503287945	0.078452268700403	0.00817010464876709	NA
C2orf72	81.4798150328502	-0.00368746624709084	0.0362843329311394	0.712431723621719	NA
PSMD1	898.073507837947	-0.0355400553188178	0.0448318730232507	0.108306051821789	0.39085033920182
HTR2B	0	NA	NA	NA	NA
ARMC9	2649.81552542614	-0.00876075631691228	0.0337990160889239	0.508230954952703	0.782264853198786
B3GNT7	176.944429449987	0.0113414492969837	0.036862970719873	0.400748879325042	NA
NCL	417.968177504633	0.00443018263718175	0.0296334967143603	0.808280864844478	NA
NMUR1	128.628605711991	-0.00460872109734037	0.0341868395866928	0.741272609414692	NA
C2orf57	37.5178441917719	0.0112016982234602	0.0386682635081528	0.232701142701994	NA
MGC4771	0.0303630715431514	0.000157795647216666	0.0375125729929513	0.940264180077648	NA
PTMA	31.0826490141164	0.0159084120116931	0.0406399069961238	0.150288357759427	NA
PDE6D	410.989937925582	0.00626525177289275	0.0310747914538129	0.727692634251307	NA
COPS7B	161.387188277672	0.0192529014158526	0.0415600904864072	0.145331310621025	NA
NPPC	54.161307628701	0.00814441441789632	0.0368866135345447	0.463928968372896	NA
DIS3L2	3618.19012568786	-0.0165023810044441	0.020650650187829	0.344675299243996	0.668763931407461
ALPP	31.5952711357096	0.014412445566241	0.0399670816698175	0.17186003164829	NA
ALPPL2	20.429012677976	0.00540383019516279	0.0371231310991997	0.512070860125758	NA
ALPI	28.6212480079908	0.0186578063095288	0.0431237290182454	0.0583436353704869	NA
ECEL1	88.1055396111909	0.0194096212001682	0.0418499926778341	0.148622760553292	NA
PRSS56	38.2357892402919	0.0114927236462057	0.038786467135907	0.221671062715685	NA
CHRND	162.15149471552	0.0101330502329509	0.0364460245915423	0.44299309187267	NA
CHRNG	173.064271278279	0.0145811806731953	0.0376891452681376	0.324464662426917	NA
TIGD1	41.5872704674335	-0.00409526411988656	0.0361745530974712	0.696231530866327	NA
EIF4E2	303.08961397561	0.00774029736539086	0.0346433938338706	0.606200772684787	NA
EFHD1	669.616220261361	0.016309826463953	0.034260400342338	0.38399360829468	0.700199625523127
GIGYF2	1469.54792403316	-0.0488204642709704	0.0401887714499838	0.050149203292472	0.273131142959108
KCNJ13	0	NA	NA	NA	NA
C2orf82	260.927766723746	0.0222554794496501	0.0409912634383675	0.188655785907376	NA
NGEF	1338.46408518094	0.0264157179159694	0.0449887731165414	0.154231506154618	0.465088073143796
NEU2	31.2945961924512	0.0100491560525659	0.0380951994907439	0.294568203573273	NA
INPP5D	3170.32787949346	0.00121554294120265	0.0329351622923726	0.788067568981235	0.921520276638443
ATG16L1	1418.72099032089	0.015754453891674	0.031870296056818	0.348988813280596	0.672556417454399
SAG	958.002705637205	-0.00040289624814075	0.0327102911076069	0.98797491952919	0.995387661943547
DGKD	3443.61745727113	-0.0175962591704487	0.035546441375879	0.3355154142508	0.659667881864981
USP40	933.723037480221	-0.0201046472090941	0.0297076112265728	0.314399870371772	0.642213794538357
UGT1A8	47.853305008349	0.00234290141908663	0.0355890690722153	0.835096703816575	NA
UGT1A10	0	NA	NA	NA	NA
UGT1A9	0	NA	NA	NA	NA
UGT1A7	0	NA	NA	NA	NA
UGT1A6	0	NA	NA	NA	NA
UGT1A5	0	NA	NA	NA	NA
UGT1A4	0	NA	NA	NA	NA
UGT1A3	0	NA	NA	NA	NA
UGT1A1	0	NA	NA	NA	NA
MROH2A	421.081471366476	0.0217616827677679	0.0439438161083414	0.102086573035856	NA
HJURP	557.562619925428	-0.00130521914584695	0.0327698624388639	0.805506668341041	0.927883139722826
TRPM8	462.224696544988	0.00580526442635277	0.0372998221333832	0.459461982310738	NA
SPP2	120.750139509911	0.00520828756191766	0.0375921330632041	0.366543605629785	NA
ARL4C	31.4378057854305	0.00128335676021843	0.0366416336401895	0.873285437510794	NA
SH3BP4	1788.06161342851	-0.0205576965853681	0.0404057108556851	0.200366181922182	0.529923301722146
AGAP1	4980.73025501449	-0.000912223825089027	0.0353383224096395	0.901650450947723	0.965615001472988
GBX2	11.8455653902332	0.00492107497130809	0.0375810347040738	0.368358112951716	NA
ASB18	204.755000807259	0.0156771960302409	0.0395337445027378	0.219726707809088	NA
IQCA1	721.635761104633	0.0207422147327735	0.0377053527266553	0.261980650155483	0.598353806602277
ACKR3	224.472467199564	-0.0128714034220494	0.0357237036686449	0.424370089115957	NA
COPS8	176.92053225276	-0.0379247114764834	0.0568481760391402	0.0560187452584137	NA
COL6A3	1006.52537770291	0.0075490889310831	0.0348405684349159	0.703927725306925	0.880478894032823
MLPH	967.935096921512	0.00276758389290756	0.0302873382064273	0.876999263147383	0.955399019100323
PRLH	27.4525469493036	-0.00374650911822498	0.0365866685681286	0.679767524013351	NA
RAB17	479.492919402319	-0.0103873947781656	0.0320999548140121	0.561224435504712	NA
LRRFIP1	3317.31627109888	-0.0400267685321137	0.0293148123820447	0.069916326418049	0.320312380115695
RBM44	167.355900533422	-0.114731020324607	0.0919007578739298	0.00857136462918119	NA
RAMP1	1402.05759827933	-0.0087843497104691	0.0346950785144198	0.553756255646826	0.805944614110189
UBE2F	0.0303630715431514	0.000157795647216666	0.0375125729929513	0.940264180077648	NA
UBE2F-SCLY	187.842915510056	0.0100568163597572	0.0339097624162637	0.493192623460736	NA
SCLY	0	NA	NA	NA	NA
ESPNL	588.066412752091	0.00938273227182435	0.0337975620476225	0.582602781019258	0.823374804662303
KLHL30	331.097641931653	0.00949553187874778	0.0341417938180762	0.558533984437622	NA
FAM132B	193.698179237204	0.0409484369405287	0.0539276203586392	0.0718174187654531	NA
ILKAP	412.811562847699	0.00539814030330724	0.0308131174614947	0.757691359640776	NA
HES6	30.3913753657283	0.0251440280181284	0.0482691620480954	0.0388569973826572	NA
PER2	741.401300009634	0.0242986634161404	0.0298137869446264	0.238065666625085	0.574415800378996
AC012485.1	0	NA	NA	NA	NA
TRAF3IP1	987.381331493863	0.064022554039087	0.0372197712272571	0.0142688531589705	0.161741477040943
ASB1	490.030362168349	0.0252818075517774	0.0382010969835169	0.20016035785627	NA
TWIST2	239.858060451408	0.0261114568477037	0.0466049043298074	0.0884666000832324	NA
HDAC4	8816.61121476204	0.0104848517208478	0.0262671118157329	0.785223762002033	0.921409862648044
AC017028.1	0	NA	NA	NA	NA
NDUFA10	1820.4323907955	0.0345257870948717	0.0318208800739619	0.117205105805484	0.402784278035716
OR6B2	3.53729821419134	0.00145434251435794	0.0374246978923972	0.641781186743037	NA
PRR21	0.956226048013055	0.000528986036182178	0.037465788360418	0.789308722665131	NA
OR6B3	2.51060744996003	0.00274141008542067	0.037568601972587	0.300699296968873	NA
AC013469.1	32.7728976964297	0.0114047484590828	0.0385232554457429	0.257193632887274	NA
MYEOV2	113.268500097449	0.0202104463291858	0.0407911145792007	0.183600318953819	NA
OTOS	53.0996905809418	0.0104735247361623	0.0373741424561846	0.377615702909151	NA
GPC1	501.59880646298	0.0157093355629848	0.0382408259568474	0.275102212035365	NA
ANKMY1	938.249888020852	0.0169148889804916	0.0281879092251801	0.43465876476413	0.739184577290014
DUSP28	0	NA	NA	NA	NA
RNPEPL1	366.584933584051	-0.00157041090795278	0.032342967096116	0.926844735729791	NA
CAPN10	350.524019382723	0.0365887779242734	0.0435414720389147	0.104399809532612	NA
GPR35	297.238143906059	0.0104077918471767	0.0351921799956506	0.493123520808043	NA
AQP12B	12.6761011428225	0.00145793897202131	0.0372643751715652	0.754041293755694	NA
AC011298.1	2.35599271885849	-0.000399021793055881	0.0373992588178574	0.892081351607103	NA
AQP12A	6.2507184470812	-0.00152318845378437	0.0373125751051729	0.719379108289468	NA
KIF1A	1163.31953529622	0.0448574793993075	0.0579724313791837	0.0610232885778788	0.3009719203133
AGXT	223.944798365377	0.00371136897774623	0.035471750502702	0.762801070423148	NA
C2orf54	243.005580173467	-0.00791090067952198	0.0349103608932245	0.588040263387305	NA
CROCC2	1345.53747322542	0.00225674874163388	0.0318351439857295	0.63524947934277	0.846502985020155
SNED1	1112.10418673152	-0.0209556105066925	0.0372721110531757	0.271712878883268	0.607587069331366
MTERF4	122.821676707123	-0.0176320959546905	0.0397294707516281	0.220561910056372	NA
