	baseMean	log2FoldChange	lfcSE	pvalue	padj
UGT1A8	47.9848077932235	0.0333947869028974	0.0550455399220657	0.111273006725637	NA
UGT1A10	0	NA	NA	NA	NA
UGT1A9	0	NA	NA	NA	NA
UGT1A7	0	NA	NA	NA	NA
UGT1A6	0	NA	NA	NA	NA
UGT1A5	0	NA	NA	NA	NA
UGT1A4	0	NA	NA	NA	NA
UGT1A3	0	NA	NA	NA	NA
UGT1A1	0	NA	NA	NA	NA
MROH2A	422.674957721768	0.0922527224268101	0.126842209221463	0.0186286220116583	0.12075088376762
HJURP	557.517367790657	-0.0124932915290088	0.0379737390279928	0.555286455148521	0.769591855713087
TRPM8	468.488265248267	0.0237823088542093	0.0516251450684668	0.0904624128968644	0.290944135127443
SPP2	122.2474520663	0.0153362178971621	0.0474605230497318	0.125998391582729	NA
ARL4C	31.5719283144285	0.0119958286271628	0.0448957578838336	0.3568523495058	NA
SH3BP4	1803.30430410124	0.0158345430958726	0.0410437374110975	0.449261772657119	0.689105285346939
AGAP1	5037.63897459638	0.0290950216554644	0.0512533128924251	0.224782332041679	0.483388102164032
GBX2	12.0412074521373	0.00174285930924606	0.043919107200365	0.841346629281985	NA
ASB18	211.228612030614	0.0467906786325284	0.0697275099510279	0.0556346083561842	NA
IQCA1	732.677677746123	0.0222659109800753	0.0397396001625498	0.343568698718922	0.604732814649606
ACKR3	227.187022108638	0.0107042550617176	0.0383242700776254	0.611435662167259	NA
COPS8	175.095094004398	-0.0648333802581002	0.0728699735655328	0.0429289925796456	NA
COL6A3	1007.52485224543	0.00227829059708462	0.0380069965983185	0.910372533874253	0.965696057447737
MLPH	964.137893169936	0.0628324084596147	0.0417298941188775	0.0306072589740182	0.161347297834361
PRLH	27.957704991432	0.0865854942308324	0.27045859520672	0.011007848878739	NA
RAB17	484.298669395933	0.0144013523748423	0.0342948997829265	0.52969146047687	0.75201430587497
LRRFIP1	3335.98012158467	-0.0335878034925398	0.0278722961235845	0.133693227010984	0.3632603410313
RBM44	166.779014810362	-0.0239996586978211	0.0427765472766089	0.287709006735248	NA
RAMP1	1393.08554992719	0.00959142698263359	0.0386541151047988	0.647483318563072	0.828308139651455
UBE2F	0.0535148053426952	4.35653318897216e-05	0.0447507043572054	0.979374037544407	NA
UBE2F-SCLY	188.107023140445	0.0177295864834126	0.0379331462121002	0.436467089866687	NA
SCLY	0	NA	NA	NA	NA
ESPNL	587.071090505378	0.0690194160817562	0.0603814191610963	0.035906463185985	0.174690651857948
KLHL30	330.01242252156	0.0641012928426262	0.0579099918092093	0.0431804443076186	0.193847749042382
FAM132B	193.588708476229	0.0751906752181039	0.0608349736269089	0.0270703653803101	NA
ILKAP	412.508354499905	-0.0147577879937916	0.0337183966172393	0.517627638816918	0.74400038994033
HES6	31.0232364664934	0.0193424835746829	0.0468948143662566	0.240416128543767	NA
PER2	738.72995851915	0.0343236676038836	0.0287790834142436	0.133472718508608	0.3632603410313
AC012485.1	0	NA	NA	NA	NA
TRAF3IP1	982.781491832324	0.0282505075984381	0.0291851416278905	0.222888802566014	0.482666106982484
ASB1	488.504085827447	0.0237326920458911	0.0374587989425808	0.318093183862226	0.5844247532666
TWIST2	244.644865414828	0.0260930608682201	0.0479894446336891	0.207482015321983	NA
HDAC4	8840.49069792075	0.000447735316445193	0.0261406603203843	0.976298362454642	0.993354408981171
AC017028.1	0	NA	NA	NA	NA
NDUFA10	1811.01055453964	0.0308542124027792	0.0291419391598867	0.189297427291544	0.439933354875576
OR6B2	3.58553135925153	0.00397455057682414	0.0447127034341596	0.443731263734442	NA
PRR21	0.985396490193378	0.00335234032521626	0.0448195464698484	0.308648234684196	NA
OR6B3	2.48104415537375	0.00216589413331197	0.0446115005598682	0.622386706370416	NA
AC013469.1	32.1838254938483	0.0350946982649547	0.0606563372022659	0.0582787771918528	NA
MYEOV2	114.722186214988	0.0542301732409086	0.067782308290009	0.0588542147702904	NA
OTOS	52.3605699004353	0.00847217852697176	0.0420015658277581	0.608596632465851	NA
GPC1	502.099317042253	0.0587592906730048	0.0708694562828092	0.0459117607391223	0.200582345564152
ANKMY1	935.145746364699	0.0365877846482236	0.0308975951114332	0.12758466914389	0.354345947360548
DUSP28	0	NA	NA	NA	NA
RNPEPL1	364.948187469045	0.00365624300523023	0.0348759294720107	0.837121383409981	0.928855785115845
CAPN10	350.657883652626	0.0738998017693292	0.0452924941356238	0.0178078849095948	0.117998183498479
GPR35	295.245828584914	0.0101579128033171	0.0390797922177378	0.617798638636957	NA
AQP12B	12.4765955854312	0.00469242927687666	0.0444556671544443	0.535243878883004	NA
AC011298.1	2.28733922790508	0.00375656295370923	0.0447408386392531	0.423754067143354	NA
AQP12A	6.0477924394762	-0.00463731104726471	0.044610723003022	0.480838767502495	NA
KIF1A	1165.86931118361	0.10121053881814	0.0663261124612217	0.0109049838597676	0.0900535679051615
AGXT	222.856518564994	0.00635895169042782	0.0409247362880346	0.718110673012471	NA
C2orf54	241.560668514435	0.0156802898156674	0.0405412035326579	0.454695325659842	NA
CROCC2	1345.53255944078	0.0546528325893441	0.0482409834469063	0.0604516996962847	0.231811319726446
SNED1	1108.12475464408	0.0174001710284769	0.0368625465825261	0.439477300394107	0.682339380407447
MTERF4	121.164804971534	-0.00515350344042309	0.039808221751514	0.779844311775465	NA
PASK	607.306193148871	0.040878239104633	0.0380251732210977	0.116997589304521	0.338284183185077
PPP1R7	367.810001019255	0.0323622804031791	0.0366594853178161	0.196923945479877	0.449721881163384
ANO7	785.419816619293	0.0175164147908553	0.035723137297864	0.477044156764036	0.711997160999038
HDLBP	1952.04108702259	0.00542671363113461	0.0220801018942579	0.776690714927136	0.897804931726954
AC104841.2	0	NA	NA	NA	NA
SEPT2	518.377779797094	-0.020420325556397	0.0378394486529208	0.358897262469197	0.618384751626459
FARP2	1445.30561810294	0.0246932274206965	0.0332929297861788	0.302127058413682	0.572054801875429
STK25	245.399248301263	0.0370892466996877	0.052722347550304	0.12278550660256	NA
BOK	303.289960459673	0.0311860613696832	0.0414277478440597	0.277993103544158	NA
THAP4	743.33579588993	0.000572033043743437	0.0254446794586433	0.977143651920213	0.993541521084342
ATG4B	616.729380740233	0.0694670032048003	0.0337953373018535	0.00933336900864423	0.0831947944084674
DTYMK	132.561994077622	0.011919194548075	0.0413807388131429	0.520626223906503	NA
ING5	634.714889956599	-0.00747724583849069	0.03946177411001	0.700330573559607	0.860034693490198
D2HGDH	748.969846147736	0.0344792887071319	0.0349099991098472	0.175440322969689	0.423418396287645
GAL3ST2	356.598193375793	0.0755518830900213	0.0606248395476629	0.0270943914683542	0.149375911967168
NEU4	270.352163556329	0.00434826176478662	0.0397873732909701	0.814000591556955	NA
PDCD1	203.841738792249	0.028176871758347	0.0471025114444351	0.203891652314237	NA
RTP5	138.474037114712	0.0116822627912074	0.0406944767697358	0.54669000055078	NA
CHL1	386.944772495491	0.00768047563089203	0.0437058771778556	0.533798742552141	0.755215536038153
CNTN6	509.548396239303	0.00541269827707443	0.0401083638971169	0.766425439316803	0.893682290071949
CNTN4	1825.08003156122	0.00923815518505989	0.0436549265938946	0.492122598973741	0.724023105726609
IL5RA	411.562240910509	-0.0551216335062939	0.050009282041472	0.0616748715189463	0.233953748670792
TRNT1	293.107329685209	-0.0489553343198126	0.0454898047926139	0.0807460327936445	NA
CRBN	399.307239638121	-0.0377673302862547	0.0397971336658462	0.145532634252211	0.381229551882863
SUMF1	3245.2615071334	-0.00937103709020267	0.0251407213525482	0.644170697938781	0.826664384730583
LRRN1	0	NA	NA	NA	NA
SETMAR	0	NA	NA	NA	NA
ITPR1	6368.9266840871	-0.0210447938541822	0.0354135285311724	0.324643522604373	0.591230873388023
BHLHE40	106.823112129972	0.00178610976364	0.0409020006993457	0.915262685610224	NA
ARL8B	1185.4222566389	-0.0461068268608801	0.0295517910358145	0.0507008610542273	0.212864373542741
EDEM1	538.425373566907	-0.0197952853313216	0.0319518242582939	0.39931763598407	0.652177592023221
GRM7	3098.95362551901	0.00557442915323276	0.034547331705459	0.814577876264871	0.91856444501101
LMCD1	745.822818731984	0.0181317726128479	0.0408069768674203	0.41046204196575	0.659961856539913
SSUH2	698.0134584473	0.0205470153575848	0.0354687097095055	0.434253763498274	0.679377263654291
CAV3	61.8082630373298	-0.0123680566729736	0.0421375252798794	0.489175704325457	NA
OXTR	0	NA	NA	NA	NA
RAD18	807.606267431749	-0.0208033711630221	0.0344606080300957	0.370401618069631	0.628230990489897
SRGAP3	2779.85465613567	0.0591980986849747	0.0290996566316835	0.0130884070453339	0.0986214017248606
THUMPD3	235.390921634569	-0.0300466268476262	0.036557696475943	0.241196599626891	NA
SETD5	943.962803505237	-0.154804469609521	0.0429397540589668	2.36657137333413e-05	0.00476093385967543
LHFPL4	258.584360716356	0.0720792304033502	0.0530301773519656	0.0268118050254711	NA
MTMR14	643.926648292887	0.00382089955559452	0.0261738937920147	0.857277979918004	0.940710473501184
CPNE9	171.359138462357	0.0302669515065997	0.049510380429624	0.172292810780997	NA
BRPF1	175.664509732291	0.0612145298471404	0.0506046703688151	0.0450992161879226	NA
OGG1	321.934691243033	0.0264857618382603	0.0350388740531148	0.273977947489435	0.539871071293097
CAMK1	0	NA	NA	NA	NA
TADA3	108.613779220472	-0.0144875242279301	0.0433278643611917	0.412808168202173	NA
ARPC4	0	NA	NA	NA	NA
ARPC4-TTLL3	6.92819166241958	-0.00770570091220761	0.0449611164532413	0.346929890954396	NA
TTLL3	219.353289952361	-0.0164153625056125	0.0414296569151471	0.423725148153463	NA
RPUSD3	0	NA	NA	NA	NA
CIDEC	134.902181471667	0.0220171713824333	0.0418593723427697	0.32192336511261	NA
JAGN1	78.522800756843	-0.0139912155096319	0.0401692191528668	0.494284166821231	NA
IL17RE	213.25381893937	0.0179613996132961	0.0385414247098734	0.428499068444799	NA
IL17RC	180.5563483584	0.034900842787161	0.0437057262453302	0.175176975961758	NA
CRELD1	134.208815312965	0.137478273183116	0.0955070602626109	0.0069045463038682	NA
PRRT3	112.220035621587	-0.00827286294826494	0.0399387025263942	0.666782562658037	NA
EMC3	580.62133272491	-0.000285053839419085	0.0299499940069333	0.989729044608861	0.996771008431539
FANCD2	267.413007653315	0.00961373207733391	0.0348446820725633	0.658610387610316	NA
FANCD2OS	80.2200314684214	-0.021411482985303	0.0474638753649523	0.221877725709241	NA
BRK1	158.644869015188	-0.00944512401615097	0.0358212508237993	0.66453393437021	NA
VHL	263.204165496042	-0.0303451034901428	0.04008656946164	0.220946647502027	NA
IRAK2	1542.13000595962	-0.00798900907970104	0.0273290621952687	0.678995843867847	0.847077114929996
TATDN2	3.90765721380523	-0.00333763081538899	0.0445849126254238	0.547118731617779	NA
RP11-438J1.1	71.3078689837436	-0.00593306069919689	0.0391296938700643	0.728594204433785	NA
GHRL	115.348487391794	0.0257094436483358	0.0454446612716039	0.245399803247342	NA
SEC13	365.052442561786	0.0123856981466233	0.0364923424717797	0.559691761425416	0.773113646911238
ATP2B2	3620.21852014673	0.0665594541975085	0.0621188632509336	0.0400228766767297	0.185973127017365
SLC6A11	1050.95044590088	0.00109054978530252	0.0393052112888709	0.954951724874427	0.983336908659046
SLC6A1	437.807651479269	0.0620243821272311	0.0878398984001968	0.0361926760653238	0.175437089362952
HRH1	1469.7026086628	-0.0283449923445734	0.0464349361270346	0.20711219245323	0.463801978243053
ATG7	3546.26881241587	-0.0325804863778676	0.0329288782996286	0.183120062144108	0.43201126284593
VGLL4	4772.00079341495	-0.014443886802446	0.0335118104572369	0.377556688049145	0.633431688461918
TAMM41	415.968304034011	0.0217753225896034	0.034947578826278	0.359008033573998	0.618384751626459
SYN2	737.282871107319	0.0474197144856781	0.0387933391796339	0.075728043232188	0.26140348613036
TIMP4	0	NA	NA	NA	NA
PPARG	1407.69290567468	-0.0160719430981569	0.0393441602383829	0.451492784691905	0.690612778480153
TSEN2	279.19467200498	0.0157299014184868	0.031382584058444	0.513437224098789	NA
MKRN2OS	166.008391627055	0.0239900418091996	0.0400289342634132	0.308095807153628	NA
MKRN2	272.24437564094	0.0386805329692671	0.0475530740955738	0.122744995257711	NA
RAF1	1245.92962178882	-0.0107348412948958	0.0295469793547455	0.643641160670049	0.826664384730583
TMEM40	494.981309251048	0.0108663026063468	0.0396710336395811	0.585502652511194	0.787515809402971
CAND2	947.335966090671	0.00344020650903234	0.0348809466714492	0.793390368785954	0.906329128467151
RPL32	0	NA	NA	NA	NA
IQSEC1	4273.26309405046	0.0256523520843884	0.0302257695864769	0.221670809595969	0.481239375316808
NUP210	2105.49020429257	0.061368820465426	0.0418078213401165	0.0330816361480795	0.167254080124616
HDAC11	299.471713962231	0.0298925293436462	0.0411012192392732	0.19469877485307	NA
FBLN2	1379.57983814056	0.00158070367353546	0.0366023472081038	0.963131586913737	0.987334040543032
WNT7A	454.275183315115	0.0175060666539808	0.0418388143570809	0.398707468906384	0.652108964136159
TPRXL	297.630336063793	0.00399860688325804	0.0377225884679529	0.827086300287151	NA
CHCHD4	153.802444061636	0.0301367710333965	0.0456695282851742	0.200334747870427	NA
TMEM43	122.25775049269	0.0341146066725484	0.050791919011117	0.148281788159744	NA
RP11-434D12.1	15.0991368150895	-0.00566640218073442	0.0436522008686295	0.622069227522547	NA
XPC	286.375919388155	-0.00913062289278595	0.0373709208135242	0.667656038050901	NA
LSM3	199.280760420113	0.00521588839813367	0.0359837652631371	0.817795604242343	NA
SLC6A6	1871.27831718195	0.0244410207407675	0.0372658065261045	0.311658596501526	0.578783862023692
GRIP2	608.083789844231	0.0136136492734968	0.0361672534253299	0.546943409249146	0.763493178598645
CCDC174	198.081512723948	-0.0476598563166449	0.0523789837177095	0.0877029063766318	NA
C3orf20	1207.36669018931	0.00384734427440648	0.0388963715522535	0.845408619348496	0.933669343321771
FGD5	1706.5779308413	0.00273610086033118	0.031541384796041	0.902928782258905	0.961254308325657
NR2C2	1093.76237388494	-0.0616736116099407	0.0327388707348629	0.0165263618232109	0.113760793810071
MRPS25	188.139824166854	-0.0104842374205513	0.0338702486642824	0.641212570702519	NA
RBSN	300.344565381462	-0.0405956352297915	0.0414622637879424	0.12318198079819	NA
CAPN7	402.532864294358	-0.0835766576402171	0.0661187369893892	0.0196711033747769	0.124895382574608
SH3BP5	2005.62260715146	-0.0259324417834203	0.0359471531847175	0.278485550140784	0.544783043719158
METTL6	399.137980341747	0.00745359145386892	0.0303594926424201	0.765845692364553	0.89333251265027
EAF1	97.5984658031105	0.0401524729889346	0.0548380655304832	0.108256857711634	NA
COLQ	956.028100510322	-0.00797435381239163	0.0303627800097368	0.725620210951249	0.87251950185884
HACL1	324.748033666783	0.00112362278376595	0.0370598923825972	0.956835907682696	0.983812543325704
BTD	478.797473184674	-0.0323801772526024	0.037991044304056	0.179436844627835	0.427349501298393
ANKRD28	1943.17065351206	-0.0884082701264675	0.040023000905163	0.00426065371054961	0.0542812888847324
GALNT15	466.269937787533	0.0292551668958924	0.0326291565572796	0.222764100196386	0.482666106982484
DPH3	45.576548953354	-0.0102507199485872	0.0422277430551388	0.545947553910633	NA
OXNAD1	519.494559523633	-0.0452646193537701	0.0453192387408332	0.099557055653058	0.309333715639225
RFTN1	2514.4234533018	-0.0364686003513385	0.0313139631693164	0.125224849839013	0.350552539097411
DAZL	452.671156849765	-0.0139127540624659	0.0327800114804044	0.568335494033573	0.776924022338995
PLCL2	3280.09868001123	-0.0788983390320713	0.0310213899627068	0.0021562445555635	0.0382202982320249
TBC1D5	8430.64126605384	-0.0768374094064893	0.0407089547325327	0.00996245098409288	0.0855955824320651
SATB1	0.421513753758766	0.00285139413990067	0.0448553526653584	0.181144803586164	NA
KCNH8	821.40720766714	0.0167224819445426	0.0400271879653361	0.438683249453657	0.682339380407447
EFHB	323.555351588312	-0.014878727974313	0.0391526187887223	0.596197106216159	0.795819883637836
RAB5A	479.720183797828	-0.0443394379076866	0.0505430805717137	0.103552029494036	0.315420377688088
PP2D1	199.872562090676	0.00433119924300126	0.0386781686944765	0.80091698166669	NA
KAT2B	1331.55479338235	-0.0354377465350042	0.0288882780186234	0.120248617784326	0.342496613763999
SGOL1	169.599926962391	-0.0207345904248801	0.0412468919845331	0.350439481495961	NA
ZNF385D	4207.08102921467	-0.0126974483946794	0.0394348917213592	0.552461678450991	0.767093014407907
UBE2E2	2220.37787408166	-0.0405861634934431	0.0552490863728588	0.119391276367384	0.341345843103573
UBE2E1	1229.31688941539	-0.0900977458379763	0.0344847814808192	0.00138877617600413	0.0298818340536888
NKIRAS1	515.379025028711	-0.0613377206751227	0.035028538815822	0.0214114108738583	0.132131963002413
RPL15	0	NA	NA	NA	NA
NR1D2	359.096149203182	-0.00769291317345844	0.0377632437531223	0.712519517273251	0.866107082124623
THRB	3495.75611654058	0.00451833187528215	0.0350534544472692	0.86885373970152	0.946115963803552
RARB	2229.16718140839	-0.00759261907104678	0.0344330774100035	0.746033073848317	0.884009819493509
TOP2B	545.563276068235	-0.130541033362897	0.0747970079088902	0.00510932659279759	0.0603306114339049
NGLY1	565.231656111896	-0.0654623463850289	0.0460687926363628	0.0309619052847738	0.161938499889168
OXSM	37.1779907118193	0.00153998665516624	0.0410097537826066	0.926611844431164	NA
LRRC3B	152.157730676874	0.00464699861892864	0.0435496891774223	0.681696699969263	NA
NEK10	794.021775285121	0.00634411907831616	0.043240480276172	0.64857359094912	0.828742942471654
SLC4A7	916.03979572013	-0.0637427147984095	0.0454341754246756	0.0337011833191874	0.168884965226115
EOMES	34.2387658794406	0.0220987976853619	0.0485486733732472	0.187195403631694	NA
CMC1	585.430130318004	-0.100198782899648	0.0608396918289599	0.00894084181171774	0.0809610458716043
AZI2	151.292914642903	-0.227431877626978	0.0956709459821709	0.000712627066811414	NA
ZCWPW2	308.495105717845	0.00166863316445775	0.0418272032792704	0.910304151052681	NA
RBMS3	2040.20137430733	-0.0141674605615064	0.0458482996488744	0.234726733893537	0.494208556873971
TGFBR2	1771.49355487696	-0.0903148743286362	0.0444928194517976	0.00550501401505503	0.0622508592125785
GADL1	1007.26033253017	-0.045062131418416	0.0456587457420239	0.10241329677766	0.31367868597855
STT3B	1346.20390969568	-0.159218220048274	0.0467131247018126	5.0826118126637e-05	0.00685684739815817
OSBPL10	3242.23652361078	-0.0269888538661234	0.0329675067425015	0.219612685857065	0.478649371032309
ZNF860	0	NA	NA	NA	NA
GPD1L	717.077079689775	-0.0474982114600678	0.0356052125717931	0.0654794348775527	0.240223758543283
CMTM8	1403.15280033888	0.0205879784453892	0.0380799943230389	0.302892175016469	0.572663604510023
CMTM7	1844.66831709161	-0.0329126712920936	0.0353141461776937	0.180490514182591	0.428858749343053
CMTM6	417.490689079677	-0.076425449909911	0.0727165156787308	0.0287894945583646	0.155078876807435
DYNC1LI1	520.163135440145	-0.0539280802511975	0.0418846915873771	0.054436983944566	0.221962460758809
CNOT10	991.988582386226	-0.059698989221117	0.0375852162234789	0.0300434612907914	0.159394966546897
TRIM71	771.128380246685	0.0260709633830576	0.0376081469316069	0.284488584798928	0.551302299775703
CCR4	95.550315638464	-0.0127819590878045	0.0436790567483693	0.420408514177351	NA
GLB1	1165.68844145364	0.00588225851513491	0.0220415652021044	0.759963913084974	0.8908414755987
TMPPE	0	NA	NA	NA	NA
CRTAP	459.25882346346	-0.00304227051807755	0.0317982328887562	0.891586282078056	0.955879216744169
SUSD5	375.0048988666	-0.00208093078954563	0.0350957923390926	0.923573310231009	0.970428494445116
FBXL2	564.439892305667	0.0034616714659665	0.0341522904105797	0.878230172532139	0.950373137249784
UBP1	398.402678916232	-0.0124011400858974	0.0356190969653787	0.580648651216726	0.784760265457777
CLASP2	1497.58729574305	-0.0403882233737341	0.0390561178153785	0.113338338765594	0.332062877477068
PDCD6IP	659.79665106169	-0.0437672130616314	0.0447805534653443	0.106676338500546	0.320879672774277
ARPP21	447.884900679552	0.000340495079842531	0.0426925454359395	0.971564352090078	0.991663917682138
STAC	906.107181607873	-0.00632912721382496	0.0368030287740653	0.764268892981416	0.893260959821617
DCLK3	155.756055727153	0.0931169811517009	0.0644964169247076	0.0139172554353529	NA
TRANK1	1397.05566398193	-0.0267666536535293	0.0217010149726253	0.157413721159456	0.397640639871116
EPM2AIP1	87.2581921978565	-0.0825795278824815	0.0908122171510658	0.0245536325319207	NA
MLH1	563.127457690778	-0.00268122137260441	0.0308054972691821	0.899271111309955	0.959924229808546
LRRFIP2	2057.08278489632	-0.108330691166096	0.0425746974304123	0.00114197615870703	0.0269687418455629
GOLGA4	1345.53644061971	-0.104781218510558	0.0436413816632036	0.00177369877089031	0.0343476766982908
ITGA9	4330.67571759849	-0.0179298379616537	0.0333128069292406	0.436661905034266	0.681794621325424
CTDSPL	2289.44546805383	-0.0862253569071135	0.0418283820241698	0.00585626112136828	0.0648873076770482
VILL	399.065865948248	-0.00321979805433845	0.0338251853323902	0.884132472932234	0.952693318372816
PLCD1	306.160267979124	0.0104929525471875	0.0354223306683074	0.640096580657201	NA
DLEC1	551.469657648612	0.0252589984921283	0.0363211679592749	0.341024007069851	0.602920401334021
ACAA1	129.396726776423	0.0596110994519435	0.0584789127821753	0.0520407263760628	NA
MYD88	53.660535928003	0.0365813385893459	0.0582103356022051	0.0909613549495572	NA
OXSR1	875.542449749457	-0.0876487818540168	0.0450918212848415	0.00696230625230452	0.0712593344667703
SLC22A13	175.49160506329	0.0122254652968904	0.0402157558255457	0.537225229893191	NA
SLC22A14	299.756036579394	0.0169434335542049	0.0386516721518773	0.431167805675622	NA
XYLB	636.129406190768	0.0629702346937724	0.0635091439841135	0.0465917271993732	0.20282054515459
ACVR2B	500.439211769085	0.02063036313927	0.0312480721635607	0.378937311736817	0.634819739991245
EXOG	351.133173318907	0.00468986148173516	0.0317683917984408	0.834994472876958	0.928224337959948
SCN5A	644.153843510776	0.0581051616122159	0.0576050067163274	0.0576402980795291	0.225952302087061
SCN10A	336.273406646012	0.0256614790424888	0.0422504473415389	0.270026569818543	0.535490478703131
SCN11A	396.247232324365	0.00880000936389978	0.0380818495174672	0.676775541084225	0.845845801327618
WDR48	282.876596202957	-0.0368314174605237	0.0478679108478425	0.145905198313811	NA
GORASP1	126.217147791981	0.0155930810205061	0.0399594677884074	0.46474583820059	NA
TTC21A	290.201784113067	0.0349996257372355	0.04036975306866	0.175554206562399	NA
CSRNP1	227.901655641588	0.0221191581935008	0.0436403714989781	0.258622400555355	NA
XIRP1	144.005825897441	0.0312830133325025	0.0488197220045234	0.174932852603121	NA
CX3CR1	283.558735341291	-0.00703242699109293	0.0389153658327423	0.723321563646542	NA
CCR8	21.1133883815272	0.428591060134239	0.152467409012534	0.000177851522725144	NA
SLC25A38	141.174116618885	0.0393033782098871	0.0467882639238483	0.136158178269684	NA
RPSA	66.7763121142019	-0.0215921457095692	0.0459041743495568	0.264614249464626	NA
MOBP	347.528439673263	-0.0328373176722999	0.0483579935769133	0.178529625931642	0.42655823907668
MYRIP	2950.17142261318	0.00693274411085726	0.0349595634656659	0.76252395365401	0.891720000215821
EIF1B	32.5911118836492	-0.0232668255835721	0.0512574297356796	0.0915291792067393	NA
ENTPD3	230.632587247953	-0.00231547923300585	0.0362051852891085	0.913273757155751	NA
RPL14	153.204401793211	0.0226518397703687	0.0420047394020712	0.316478789187243	NA
ZNF619	70.8799830207917	0.00309426209697927	0.0403548422659415	0.861151325264686	NA
ZNF620	65.4053417509705	0.0177916264696815	0.0424735262490894	0.380655714460623	NA
ZNF621	284.043516000014	0.0255395416334096	0.035995566778145	0.290349438858949	NA
CTNNB1	874.587760800761	-0.14726019830367	0.0504451759579905	0.00025500401406767	0.0130705725420696
ULK4	3450.74461921428	0.000532358566183899	0.0273764256433693	0.99054137378429	0.996771008431539
TRAK1	3187.40881510929	0.00632266804337382	0.027610616592348	0.900844939123373	0.961149435048161
CCK	27.3196608747241	0.00669413179351572	0.0435500437120561	0.588622108649771	NA
LYZL4	51.7332322713521	0.0126344203706145	0.0441329210850735	0.405515302816543	NA
VIPR1	580.094260383563	0.0942743993623774	0.0350753968189935	0.00105013013468251	0.0254160976958784
SEC22C	315.015053604774	-0.0107391048908916	0.0327533906794325	0.636121533707816	0.820549109092546
SS18L2	0	NA	NA	NA	NA
NKTR	648.49400332799	-0.152089309971909	0.0504434043380057	0.000169581822524951	0.0114089064654713
ZBTB47	245.607421535542	0.0160141193681865	0.0396425729303262	0.459203763903788	NA
KLHL40	64.5380226018788	0.0614927536156566	0.0857362840024536	0.0370518329742212	NA
HHATL	0	NA	NA	NA	NA
CCDC13	467.279451455822	0.0213352110667699	0.0340905851989856	0.352134210316722	0.612432513636947
RP4-613B23.5	117.857692992104	-0.00404590441810807	0.0395920349489651	0.826785197310082	NA
HIGD1A	0	NA	NA	NA	NA
ACKR2	61.5264783241869	-0.0150524743888786	0.0444449574277751	0.360293305930225	NA
RP11-136C24.3	189.411303936329	0.00229765661159921	0.0382873826981605	0.908561357517579	NA
KRBOX1	0	NA	NA	NA	NA
CYP8B1	0	NA	NA	NA	NA
ZNF662	0	NA	NA	NA	NA
FAM198A	33.9089463905224	-0.0108770894286699	0.043536291090073	0.471841193217954	NA
POMGNT2	321.680120405824	0.0866146014240419	0.0536936822753575	0.0129725442575551	0.0984185385103052
SNRK	1102.30066426046	-0.0777009248752423	0.0497930054634378	0.0174550145479315	0.116456970446406
ANO10	2030.37226280362	-0.0677107407139003	0.0440388248393413	0.0251963483387861	0.144078438581007
ABHD5	415.600762156266	-0.0124570429480482	0.0326625640425272	0.582502816771358	0.785980555355461
TOPAZ1	477.237867029367	-0.0491578334215923	0.0540646970676801	0.0814970340591957	0.273618523430704
TCAIM	556.73086453851	-0.0186255218904157	0.0370763421422699	0.432441896140158	0.678075896255397
LINC00694	40.2541153252669	-0.00998657514842583	0.042045397939434	0.560371149405295	NA
ZNF445	453.814275092214	0.0256546629567889	0.0326623834220827	0.281340229380952	0.548103978064602
ZNF852	73.7904729719097	-0.0126957095237925	0.0421927613760139	0.487549443142447	NA
ZKSCAN7	83.8828462605676	0.00829229889435598	0.0434212351459435	0.545426452862414	NA
ZNF660	0	NA	NA	NA	NA
ZNF197	175.506119776428	-0.00145466711027786	0.0380662119733808	0.936109168420582	NA
ZNF35	35.7241093362337	0.0165164484440869	0.0464529475954012	0.252072240964845	NA
ZNF502	24.6261075761442	0.0210294458602877	0.050332010392018	0.0831736747695381	NA
ZNF501	18.7258227092139	0.0122387426146764	0.0456535438209587	0.274074289466904	NA
KIAA1143	61.0964954362348	-0.00888184530650148	0.042924546282549	0.556032155285844	NA
KIF15	466.354985352009	0.0314226698643126	0.040381046228129	0.212147999395677	0.470454738997685
TMEM42	0	NA	NA	NA	NA
TGM4	200.166164002036	0.055041325263469	0.065891324980319	0.0597069909074002	NA
ZDHHC3	706.689092370039	-0.000790438552294378	0.0343631993721312	0.973870607731763	0.993101859859168
EXOSC7	210.183057375691	0.0176117575874093	0.040773125275579	0.412589444977104	NA
CLEC3B	0.272789657874117	-0.000926035106092746	0.0447459189637053	0.723179854388801	NA
CDCP1	690.253031028007	-0.00110238857814289	0.0353036018867603	0.96798409982533	0.989283641565118
TMEM158	3.31404952273065	-0.00433967847148106	0.0447051492258272	0.439663307729478	NA
LARS2	1663.88008390902	0.00265511837182756	0.023787404912362	0.898425197171028	0.959769585878784
LIMD1	2375.36228418384	0.0204909622218451	0.0263142420181561	0.347760697252191	0.608483027087299
SACM1L	765.849894835915	-0.0896624126671212	0.0682692192611404	0.016817445367075	0.114222545558838
SLC6A20	348.14842625429	0.00502694546040022	0.0297502014632855	0.822158338317191	0.923709336411059
LZTFL1	548.633672073286	-0.00948527453134971	0.0290130319037597	0.708032127960318	0.864229204961035
CCR9	0	NA	NA	NA	NA
FYCO1	1041.5183516767	-0.0328161140700024	0.0322248481493144	0.177755891781808	0.42596048283869
